ID,Name,Address,City,State,Zipcode,Phone,Latitude,Longitude,Type,URL
32636,Steak n Shake,4214 Centerplace Drive,Greeley,CO,80634,9705064121,40.3951,-104.746,traditional,https://orderonline.steaknshake.com/o/restaurant/25068
32668,Steak n Shake,1600 Avenue Of Champions,Bowling Green,KY,42101,2707839260,36.984,-86.4589,traditional,
32669,Steak n Shake,Counter Service,Santa Monica,CA,90401,3102601516,34.0126,-118.495,traditional,https://orderonline.steaknshake.com/o/restaurant/25618
32672,Steak n Shake,1277 S. Hart St. Road,Vincennes,IN,47591,8123160100,38.6497,-87.4946,traditional,https://orderonline.steaknshake.com/o/restaurant/25451
32688,Steak n Shake,1676 General Booth Boulevard,Virginia Beach,VA,23454,7576891067,36.7819,-76.001,traditional,https://orderonline.steaknshake.com/o/restaurant/25944
32724,Steak n Shake,6789 Shannon Parkway,Union City,GA,30291,6785192447,33.5702,-84.5398,traditional,
32782,Steak n Shake,5900 Duraleigh Road,Raleigh,NC,27612,9198097524,35.8581,-78.7124,traditional,https://orderonline.steaknshake.com/o/restaurant/25707
32783,Steak n Shake,116 Loyola Drive,Myrtle Beach,SC,29588,8434924519,33.6424,-78.9892,traditional,https://orderonline.steaknshake.com/o/restaurant/25708
32849,Steak n Shake,8100 Veterans Highway,Millersville,MD,21108,4108465423,39.1188,-76.636,traditional,
32850,Steak n Shake,425 Charles H Dimmock Drive,Colonial Heights,VA,23384,8047223003,37.2528,-77.3843,traditional,https://orderonline.steaknshake.com/o/restaurant/25945
32854,Steak n Shake,5002 N. Cowhorn Creek Loop Road,Texarkana,TX,75503,9033062690,33.4251,-94.0477,traditional,https://orderonline.steaknshake.com/o/restaurant/25718
32861,Steak n Shake,2629 Enterprise Road,Goodland,KS,67735,7858906757,39.3332,-101.726,traditional,
32862,Steak n Shake,24 N. 130th Street,Bonner Springs,KS,66012,,39.0984,-94.8828,traditional,
32863,Steak n Shake,2006 E. Parkway Drive,Russellville,AR,72802,4792195400,35.2826,-93.1095,traditional,https://orderonline.steaknshake.com/o/restaurant/26481
32893,Steak n Shake,1011 S. Main Street,Centerville,UT,84014,8017979963,40.9063,-111.879,traditional,
32897,Steak n Shake,400 East Second Street,Bloomsburg,PA,17815,,41.0081,-76.4473,traditional,
32898,Steak n Shake,6769 Abrams Road,Dallas,TX,75231,2143417999,32.8678,-96.7435,traditional,
32899,Steak n Shake,10400 I-20,Midland,TX,79706,4325637944,31.9292,-102.203,traditional,
32919,Steak n Shake,3718 Alumni Avenue,Memphis,TN,38152,,35.1184,-89.939,traditional,
32920,Steak n Shake,269 Morrison Moore Parkway West,Dahlonega,GA,30533,7069697517,34.5244,-83.9839,traditional,
32953,Steak n Shake,6930 Cypress Garden Boulevard,Winter Haven,FL,33884,8632297024,27.9783,-81.6594,traditional,
32954,Steak n Shake,108 E. Palm Avenue,Burbank,CA,91502,8185614380,34.1813,-118.311,traditional,https://orderonline.steaknshake.com/o/restaurant/26220
32966,Steak n Shake,413 Pinnacle Parkway,Bristol,TN,37620,4235735024,36.5928,-82.2589,traditional,
32967,Steak n Shake,Univeristy Of Mississippi,Oxford,MS,38677,,34.3676,-89.5391,traditional,
32968,Steak n Shake,Middle Tennessee State University,Murfreesboro,TN,37132,,35.8435,-86.3707,traditional,
32969,Steak n Shake,(counter Service),Fogelsville,PA,18051,6103911111,40.5832,-75.6326,traditional,
32970,Steak n Shake,3351 Candlers Mountain Road,Lynchburg,VA,24502,4348452071,37.3676,-79.1754,traditional,
32971,Steak n Shake,1417 3rd Avenue,Seattle,WA,98101,2068233030,47.6091,-122.338,traditional,
32972,Steak n Shake,7205 S. Broadway,Tyler,TX,75703,,32.271,-95.3076,traditional,
32973,Steak n Shake,27002 La Paz Road,Aliso Viejo,CA,92656,9498601140,33.5708,-117.707,traditional,
32994,Steak n Shake,6231 Valley Springs Parkway,Riverside,CA,92507,,33.9398,-117.288,traditional,
33017,Steak n Shake,University Of Akron,Akron,OH,44304,,41.0758,-81.5114,traditional,
33018,Steak n Shake,64 Princeton Highstown Road,West Windsor,NJ,08550,6092699066,40.314,-74.6203,traditional,
33020,Steak n Shake,Bwi Airport - Terminal A,Linthicum,MD,21090,4105955355,39.2051,-76.6527,traditional,
33028,Steak n Shake,491 Fob James Drive,Valley,AL,36854,3347560435,32.8175,-85.1987,traditional,
