ID,Name,Address,City,State,Zipcode,Type,Phone,Overall_Rtg,Health_Rtg,staffing_Rtg,Care_Rtg,Latitude,Longitude
495105,LYNCHBURG HLTH & REHAB CNTR,5615 SEMINOLE AVENUE,LYNCHBURG,VA,24502,Medicare and Medicaid,4342392657,10,10,30,40,37.36873,-79.1812
495038,MANASSAS HEALTH AND REHAB CENTER,8575 RIXLEW LANE,MANASSAS,VA,20109,Medicare and Medicaid,7032579770,10,10,30,40,38.7714272,-77.50057
495011,MANORCARE HEALTH SERVICES-ALEXANDRIA,1510 COLLINGWOOD ROAD,ALEXANDRIA,VA,22308,Medicare and Medicaid,7037656107,50,40,30,50,38.7340775,-77.0582047
495102,MANORCARE HEALTH SERVICES-ARLINGTON,550 SOUTH CARLIN SPRINGS ROAD,ARLINGTON,VA,22204,Medicare and Medicaid,7033797200,30,20,30,50,38.8603477,-77.12951
495217,MANORCARE HEALTH SERVICES-FAIR OAKS,12475 LEE JACKSON MEMORIAL HIGHWAY,FAIRFAX,VA,22033,Medicare and Medicaid,7033527172,30,20,20,50,38.8717155,-77.37872
495283,MANORCARE HEALTH SERVICES-IMPERIAL,1719 BELLEVUE AVENUE,RICHMOND,VA,23227,Medicare and Medicaid,8042627364,40,30,30,50,37.58799,-77.46899
495045,MANORCARE HEALTH SERVICES-RICHMOND,2125 HILLIARD ROAD,RICHMOND,VA,23228,Medicare and Medicaid,8042669666,10,10,30,30,37.6159554,-77.47266
495365,MAPLE GROVE HEALTH CARE CENTER,POST OFFICE BOX 2409,LEBANON,VA,24266,Medicare and Medicaid,2768890733,40,40,20,40,36.9009438,-82.08013
495255,MONTVUE NURSING HOME,30 MONTVUE DRIVE,LURAY,VA,22835,Medicare and Medicaid,5407434571,10,10,20,10,38.66307,-78.4719
495211,MOUNT VERNON NURSING AND REHABILITATION CENTER,8111 TISWELL DRIVE,ALEXANDRIA,VA,22306,Medicare and Medicaid,7033604000,50,40,50,50,38.7581673,-77.09098
49E050,MOUNTAIN VIEW NURSING HOME,1776 ELLY ROAD,ARODA,VA,22709,Medicaid,5409486831,50,30,40,50,38.3385658,-78.20742
495374,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,"310 THIRD STREET,  NE",NORTON,VA,24273,Medicare and Medicaid,2766799100,30,30,40,10,36.9431534,-82.6209259
495340,NEWPORT NEWS NURSING & REHAB,12997 NETTLES DRIVE,NEWPORT NEWS,VA,23602,Medicare and Medicaid,7572498880,20,20,30,30,37.1040878,-76.50758
495131,"NHC HEALTHCARE,BRISTOL",245 NORTH STREET,BRISTOL,VA,24201,Medicare and Medicaid,2766694711,50,40,40,50,36.5958824,-82.21891
495210,NORFOLK HEALTH AND REHABILITATION CENTER,901 EAST PRINCESS ANNE ROAD,NORFOLK,VA,23504,Medicare and Medicaid,7576261642,30,30,30,20,36.8570862,-76.27534
495367,NORTHAMPTON CONVALESCENT AND REHABILITATION CENTER,1028 TOPPING LANE,HAMPTON,VA,23666,Medicare and Medicaid,7578264922,30,30,30,20,37.04442,-76.4330139
495412,NOVA HEALTH AND REHAB,377 CLONCE ST,WEBER CITY,VA,24290,Medicare and Medicaid,2764775640,40,30,40,30,36.61642,-82.5670547
495046,OAKWOOD MANOR BEDFORD MEM,1613 OAKWOOD STREET,BEDFORD,VA,24523,Medicare and Medicaid,5405873439,40,40,40,20,37.351963,-79.51635
495311,OUR LADY OF HOPE HEALTH CENTER,13700 NORTH GAYTON ROAD,RICHMOND,VA,23233,Medicare and Medicaid,8043601960,40,30,40,40,37.65532,-77.63623
49A007,OUR LADY OF PEACE INC,751 HILLSDALE DRIVE,CHARLOTTESVILLE,VA,22901,Medicaid,4349731155,50,30,40,50,38.073307,-78.47363
49E256,OUR LADY OF PERPETUAL HELP,4560 PRINCESS ANNE ROAD,VIRGINIA BEACH,VA,23462,Medicaid,7574954211,40,40,40,30,36.80616,-76.13648
495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,Medicare and Medicaid,5403455111,40,30,20,50,37.27891,-79.94073
495097,PARHAM HEALTH CARE & REHAB CEN,2400 E PARHAM ROAD,RICHMOND,VA,23228,Medicare and Medicaid,8042649185,30,30,30,30,37.6389275,-77.49388
495325,PHEASANT RIDGE NURSING & REHAB CENTER,"4355 PHEASANT RIDGE ROAD, SW",ROANOKE,VA,24014,Medicare and Medicaid,5407258210,10,20,10,40,37.2231255,-79.95962
495107,PINEY FOREST HEALTH AND REHABILITATION CENTER,450 PINEY FOREST RD,DANVILLE,VA,24540,Medicare and Medicaid,4347991565,40,40,20,30,36.6054039,-79.41127
495179,POTOMAC FALLS HEALTH & REHAB CENTER,46531 HARY BYRD HIGHWAY,STERLING,VA,20164,Medicare and Medicaid,7038345800,40,20,40,50,38.96377,-77.36044
495418,PRINCESS ANNE HEALTH & REHABILITATION CENTER,1948 LANDSTOWN CENTRE WAY,VIRGINIA BEACH,VA,23456,Medicare and Medicaid,7578217500,Too New to Rate|1,Too New to Rate|1,Too New to Rate|1,Too New to Rate|1,36.77256,-76.08774
495294,PULASKI HLTH & REHAB CNTR,2401 LEE HIGHWAY,PULASKI,VA,24301,Medicare and Medicaid,5409803111,50,50,30,20,37.06932,-80.75944
495355,RADFORD HEALTH AND REHAB CENTER,700 RANDOLPH STREET,RADFORD,VA,24141,Medicare and Medicaid,5406336533,30,30,40,10,37.1296844,-80.56907
495209,RALEIGH COURT HEALTH AND REHABILITATION CENTER,1527 GRANDIN ROAD SOUTHWEST,ROANOKE,VA,24015,Medicare and Medicaid,5403429525,40,40,40,30,37.262886,-79.9786
495160,RAPPAHANNOCK WESTMINSTER CANTE,132  LANCASTER DRIVE,IRVINGTON,VA,22480,Medicare and Medicaid,8044384000,50,30,50,50,37.66693,-76.4156
495114,"REGENCY CARE OF ARLINGTON, LLC",1785 SOUTH HAYES STREET,ARLINGTON,VA,22202,Medicare and Medicaid,7039205700,40,20,40,50,38.8582268,-77.05696
495189,REGENCY HEALTH AND REHABILITATION CENTER,112 N CONSTITUTION DR,GRAFTON,VA,23692,Medicare and Medicaid,7578900675,40,40,20,30,37.163044,-76.4616241
495013,RICHFIELD RECOVERY &  CARE CENT,3615 WEST MAIN STREET,SALEM,VA,24153,Medicare and Medicaid,5403804500,10,10,20,30,37.2891846,-80.0824051
495134,RIDGECREST MANOR NURSING & REHABILITATION,157  ROSS CARTER BOULEVARD,DUFFIELD,VA,24244,Medicare and Medicaid,2764312841,10,10,30,20,36.7189827,-82.796
49E215,RIVERSIDE CONVAL CENTER-MATHEW,PO BOX 370,MATHEWS,VA,23109,Medicaid,8047259443,50,40,30,50,37.4370079,-76.32066
49E185,RIVERSIDE CONVAL CENTER-SALUDA,PO BOX 303 US 17,SALUDA,VA,23149,Medicaid,8047582363,40,40,30,20,37.6063538,-76.59498
495303,RIVERSIDE CONVALESCENT CNTR WE,2960 CHELSEA ROAD,WEST POINT,VA,23181,Medicare and Medicaid,7578434323,30,30,30,20,37.5644379,-76.79968
495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Medicare and Medicaid,4347913800,30,30,20,40,36.5940132,-79.4129257
495332,RIVERSIDE HEALTHY LIVING COMMUNITY-SMITHFIELD,101 JOHN ROLFE DRIVE,SMITHFIELD,VA,23430,Medicare and Medicaid,7573573282,40,30,50,30,36.9816856,-76.6075058
495308,RIVERSIDE REHABILITATION CENTER AT HAMPTON,414 ALGONQUIN RD,HAMPTON,VA,23661,Medicare and Medicaid,7577229881,40,30,30,50,37.0124474,-76.36557
495334,RIVERSIDE SHORE REHABILITATION CENTER,26181 PARKSLEY ROAD,PARKSLEY,VA,23421,Medicare and Medicaid,7576655133,40,30,40,20,37.76054,-75.62705
495085,RIVERVIEW ON THE APPOMATTOX HEALTH & REHAB CENTER,201 EPPS STREET,HOPEWELL,VA,23860,Medicare and Medicaid,8045411445,30,20,40,20,37.3043137,-77.2872
495015,ROMAN EAGLE REHABILITATION AND HEALTH CARE CENTER,2526 NORTH MAIN STREET,DANVILLE,VA,24540,Medicare and Medicaid,4348369510,40,40,20,20,36.62072,-79.38318
495087,SALEM HEALTH & REHABILITATION,1945 ROANOKE BLVD,SALEM,VA,24153,Medicare and Medicaid,5403453894,30,30,30,30,37.27759,-80.02201
495324,SEASIDE HHC @ ATLANTIC SHORE,1200 ATLANTIC SHORES DRIVE,VIRGINIA BEACH,VA,23454,Medicare,7577162060,40,40,30,40,36.7878761,-75.98118
495379,SENTARA MEADOWVIEW TERRACE,184 BUFFALO ROAD,CLARKSVILLE,VA,23927,Medicare and Medicaid,4343744141,40,30,20,50,36.6221962,-78.57431
495392,SENTARA NSG CENTER-WINDERMERE,1604 OLD DONATION PKWY,VIRGINIA BEACH,VA,23454,Medicare and Medicaid,7574963939,20,30,30,10,36.8679237,-76.0235062
495215,SENTARA NSG CNTR CHESAPEAKE,776 OAK GROVE RD PO BOX 1277,CHESAPEAKE,VA,23320,Medicare and Medicaid,7572044000,30,20,40,40,36.7578,-76.21315
495287,SENTARA NURSING CENTER HAMPTON,2230 EXECUTIVE DRIVE,HAMPTON,VA,23666,Medicare and Medicaid,7572242230,10,20,10,30,37.05244,-76.3963
495173,SENTARA NURSING CENTER NORFOLK,249  SOUTH NEWTOWN RD,NORFOLK,VA,23502,Medicare and Medicaid,7578925500,10,10,20,10,36.8359528,-76.19339
495201,SENTARA NURSING CENTER PORTSMOUTH,4201 GREENWOOD DRIVE,PORTSMOUTH,VA,23701,Medicare and Medicaid,7576735000,10,10,20,40,36.79907,-76.36461
495270,SENTARA NURSING CENTER VA BEAC,3750 SENTARA WAY,VIRGINIA BEACH,VA,23452,Medicare and Medicaid,7573062700,40,40,30,30,36.8354225,-76.10299
495414,SENTARA OBICI SPECIALTY REHABILITATION CENTER,2800 GODWIN BOULEVARD,SUFFOLK,VA,23434,Medicare and Medicaid,7578925400,50,40,50,50,36.7737732,-76.57856
495372,SENTARA WOODVIEW,103 ROSEHILL DRIVE,SOUTH BOSTON,VA,24592,Medicare and Medicaid,4345724906,20,20,10,50,36.7346725,-78.92235
495262,SHENANDOAH NURSING HOME,339 WESTMINISTER DRIVE,FISHERSVILLE,VA,22939,Medicare and Medicaid,5409498665,30,40,30,10,38.10348,-78.9688339
495165,SHENANDOAH VLY WESTMINSTER-CANTERBURY,300 WESTMINSTER CANTERBURY DR,WINCHESTER,VA,22603,Medicare and Medicaid,5406650156,50,50,50,50,39.2005234,-78.1748047
495068,SIGNATURE HEALTHCARE OF NORFOLK,1005 HAMPTON BLVD,NORFOLK,VA,23507,Medicare and Medicaid,7576235602,20,10,40,20,36.90122,-76.3041153
495393,SITTER AND BARFOOT VETERANS CARE CENTER,1601 BROADROCK BLVD,RICHMOND,VA,23224,Medicare and Medicaid,8043718000,40,40,40,40,37.4930954,-77.46807
495348,SKYLINE NURSING & REHABILITATION CENTER,"237 FRANKLIN PIKE ROAD, SE",FLOYD,VA,24091,Medicare and Medicaid,5407452016,30,30,20,40,36.9112434,-80.32005
49E075,SKYLINE TERRACE CONV HOME,PO BOX 558,WOODSTOCK,VA,22664,Medicaid,5404593738,30,20,40,40,38.88178,-78.5058441
49E076,SNYDER NURSING HOME,11 NORTH BROAD ST,SALEM,VA,24153,Medicaid,5403896305,50,50,40,30,37.2930374,-80.05939
495002,SOUTH ROANOKE NURSING HOME INC,"3823 FRANKLIN RD, SW",ROANOKE,VA,24014,Medicare and Medicaid,5403444325,50,50,40,20,37.23387,-79.97275
495157,SOUTHAMPTON MEMORIAL HOSP,100 FAIRVIEW DR,FRANKLIN,VA,23851,Medicare and Medicaid,7575696287,50,40,30,50,36.6909447,-76.93626
495378,SPRINGTREE HEALTHCARE & REHAB CENTER,3433 SPRINGTREE DRIVE,ROANOKE,VA,24012,Medicare and Medicaid,5409812790,40,40,30,40,37.298172,-79.88974
495204,ST FRANCIS NURSING CTR,4 RIDGEWOOD PARKWAY,NEWPORT NEWS,VA,23602,Medicare and Medicaid,7578866500,10,10,30,30,37.14501,-76.50899
495216,STANLEYTOWN HEALTH AND REHABILITATION CENTER,240 RIVERSIDE DRIVE,BASSETT,VA,24055,Medicare and Medicaid,2766291772,40,40,20,20,36.7346268,-79.94445
495166,STRATFORD HEALTHCARE CENTER,508 RISON STREET,DANVILLE,VA,24541,Medicare and Medicaid,4347994540,30,20,30,50,36.57894,-79.40185
495381,SUMMIT HEALTH & REHABILITATION CENTER,1300 ENTERPRISE DRIVE,LYNCHBURG,VA,24502,Medicare and Medicaid,4348456045,50,40,40,50,37.3553848,-79.2418442
495405,SUMMIT SQUARE,501 OAK AVENUE,WAYNESBORO,VA,22980,Medicare and Medicaid,5409413100,50,50,50,40,38.06723,-78.9016647
495387,SUNNYSIDE PRESBYTERIAN RETIREMENT COMMUNITY,"3935 SUNNYSIDE DRIVE, SUITE A",HARRISONBURG,VA,22801,Medicare and Medicaid,5405688200,40,40,40,40,38.3975868,-78.83423
49E131,SW VA M H INST GERI TRT CTR,340 BAGLEY CIRCLE,MARION,VA,24354,Medicaid,2767831209,40,40,Not Available|2,30,36.8332825,-81.51288
495302,THE CARRINGTON,2406 ATHERHOLT ROAD,LYNCHBURG,VA,24501,Medicare and Medicaid,4348463200,10,20,10,20,37.40994,-79.17322
495397,THE CHESAPEAKE,955 HARPERSVILLE RD,NEWPORT NEWS,VA,23601,Medicare and Medicaid,7575994376,40,30,50,40,37.0926628,-76.452095
495369,THE CONVALESCENT CENTER AT PATRIOTS COLONY,6000 PATRIOTS COLONY DRIVE,WILLIAMSBURG,VA,23188,Medicare,7572209000,30,20,50,20,37.25612,-76.8076
495288,THE FOUNTAINS AT WASHINGTON HOUSE,5100 FILLMORE AVENUE,ALEXANDRIA,VA,22311,Medicare and Medicaid,7038455000,30,30,30,30,38.83817,-77.11436
495071,THE GARDENS AT WARWICK FOREST,1000 OLD DENBEIGH BOULEVARD,NEWPORT NEWS,VA,23602,Medicare and Medicaid,7578752000,30,20,40,40,37.14667,-76.50388
495404,THE GLEBE,250 GLEBE ROAD,DALEVILLE,VA,24083,Medicare,5405912176,50,50,50,40,37.4206924,-79.91461
495269,THE JEFFERSON,900 NORTH TAYLOR STREET,ARLINGTON,VA,22203,Medicare and Medicaid,7037417582,50,40,40,50,38.88124,-77.1133
495394,THE LAURELS OF BON AIR,9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235,Medicare and Medicaid,8045219980,20,20,30,40,37.4978333,-77.5639954
495377,THE LAURELS OF CHARLOTTESVILLE,1165 PEPSI PLACE,CHARLOTTESVILLE,VA,22901,Medicare and Medicaid,4349514200,20,20,30,30,38.06899,-78.48255
495109,THE LAURELS OF UNIVERSITY PARK,2420 PEMBERTON RD,RICHMOND,VA,23233,Medicare and Medicaid,8047479200,10,20,30,10,37.6283836,-77.57063
495257,THE LAURELS OF WILLOW CREEK,11611 ROBIOUS ROAD,MIDLOTHIAN,VA,23113,Medicare and Medicaid,8043794771,30,30,20,40,37.5218,-77.61566
495368,THE NEWPORT,11141 WARWICK BLVD,NEWPORT NEWS,VA,23601,Medicare,7575953733,40,40,40,30,37.04952,-76.47615
495364,THE ORCHARD,20 DELFAE DRIVE,WARSAW,VA,22572,Medicare and Medicaid,8043132568,30,20,40,30,37.958744,-76.75801
495220,THE SPRINGS NURSING CENTER,167 SPRING STREET,HOT SPRINGS,VA,24445,Medicare and Medicaid,5408392299,30,20,40,20,37.9994,-79.83159
495415,THE VILLAGE AT ORCHARD RIDGE,100 PROCESSION WAY,WINCHESTER,VA,22603,Medicare,5404312800,20,20,50,10,39.20097,-78.2110062
495319,THE VIRGINIAN,9229 ARLINGTON BLVD,FAIRFAX,VA,22031,Medicare and Medicaid,7032596351,50,30,50,50,38.8630257,-77.26494
495360,THE WOODLANDS HEALTH AND REHAB CENTER,1000 FAIRVIEW HEIGHTS,CLIFTON FORGE,VA,24422,Medicare and Medicaid,5408634096,40,40,20,20,37.81844,-79.81289
495406,THE WYBE AND MARIETJE KROONTJE HEALTH CARE CENTER,1000 LITTON LANE,BLACKSBURG,VA,24060,Medicare and Medicaid,5409533200,50,50,40,30,37.1999855,-80.42211
495249,TRINITY MISSION HEALTH AND REHAB OF FARMVILLE,1575 SCOTT DRIVE   ROUTE 5,FARMVILLE,VA,23901,Medicare and Medicaid,4343928806,10,20,10,20,37.3020973,-78.39194
495187,TRINITY MISSION HEALTH AND REHAB OF HILLSVILLE,222 FULCHER STREET,HILLSVILLE,VA,24343,Medicare and Medicaid,2767282486,40,40,30,20,36.7622337,-80.72851
495118,TRINITY MISSION HEALTH AND REHAB OF ROCKY MOUNT,300 HATCHER STREET,ROCKY MOUNT,VA,24151,Medicare and Medicaid,5404839261,40,40,30,20,36.99354,-79.90312
495326,TRINITY MISSION HEALTH/REHAB OF CHARLOTTESVILLE,1150 NORTHWEST DRIVE,CHARLOTTESVILLE,VA,22901,Medicare and Medicaid,4349737933,20,20,10,50,38.0706749,-78.494545
495401,TYLER'S RETREAT AT IRON BRIDGE,12001 IRON BRIDGE RD,CHESTER,VA,23831,Medicare and Medicaid,8047061023,40,30,30,50,37.3713226,-77.50253
495112,VA BAP HOSP DIV CEN,3300 RIVERMONT AVE,LYNCHBURG,VA,24503,Medicare and Medicaid,4349475103,40,30,40,20,37.4382057,-79.18716
495237,VA BEACH HEALTHCARE AND REHAB,1801 CAMELOT DRIVE,VIRGINIA BEACH,VA,23454,Medicare and Medicaid,7574813500,10,20,10,10,36.86755,-76.02694
495133,VALLEY HEALTH CARE CENTER,940 EAST LEE HIGHWAY,CHILHOWIE,VA,24319,Medicare and Medicaid,2766468911,40,30,30,50,36.80291,-81.67597
49E084,VIRGINIA HOME,1101 HAMPTON ST,RICHMOND,VA,23220,Medicaid,8043594093,20,20,20,30,37.54057,-77.47137
495274,VIRGINIA VETERANS CARE CENTER,4550 SHENANDOAH AVE N W,ROANOKE,VA,24017,Medicare and Medicaid,5409822860,40,40,30,20,37.27975,-80.0136948
495385,"VMRC, COMPLETE LIVING CARE",1475 VIRGINIA AVENUE,HARRISONBURG,VA,22802,Medicare and Medicaid,5405643500,50,30,40,50,38.47439,-78.8727
495126,WADDELL NURSING AND REHAB CENTER,202 PAINTER ST,GALAX,VA,24333,Medicare and Medicaid,2762365164,30,40,40,10,36.6581421,-80.9287
495276,WALTER REED CONVALESCENT AND REHABILITATION CENTER,POST OFFICE BOX 887,GLOUCESTER,VA,23061,Medicare and Medicaid,8046936503,10,10,30,10,37.42185,-76.54394
495316,WARREN MEMORIAL HOSP LYNN CARE,1000 SHENANDOAH AVENUE,FRONT ROYAL,VA,22630,Medicare and Medicaid,5406360300,30,20,50,30,38.9181671,-78.19444
495185,WAVERLY HEALTH AND REHABILITATION CENTER,456 E MAIN ST,WAVERLY,VA,23890,Medicare and Medicaid,8048343975,20,10,10,50,37.04128,-77.074234
495226,WAYLAND NURSING AND REHABILITATION CENTER,730 LUNENBURG HIGHW,KEYSVILLE,VA,23947,Medicare and Medicaid,4347368406,30,30,10,50,37.04043,-78.48333
495280,WESTMINSTER AT LAKE RIDGE,12185 CLIPPER DRIVE,LAKE RIDGE,VA,22192,Medicare and Medicaid,7036439017,50,40,40,50,38.68608,-77.27597
495127,WESTMINSTER CANTERBURY  CHESAP,3100 SHORE DRIVE,VIRGINIA BEACH,VA,23451,Medicare and Medicaid,7574961158,50,30,50,50,36.9102745,-76.07932
495225,WESTMINSTER CANTERBURY BLUE RI,250 PANTOPS MOUNTAIN RD,CHARLOTTESVILLE,VA,22911,Medicare,4349723100,50,50,Not Available|2,50,38.0289268,-78.43848
495120,WESTMINSTER-CANTERBURY -LYNCHB,501 VES RD,LYNCHBURG,VA,24503,Medicare and Medicaid,4343863500,50,40,50,50,37.4501152,-79.191124
495096,WESTMINSTER-CANTERBURY HOUSE,1600 WESTBROOK AVE,RICHMOND,VA,23227,Medicare and Medicaid,8042646000,50,40,50,30,37.59723,-77.46154
495268,WESTMORELAND REHABILITATION & HEALTHCARE CENTER,2400 MCKINNEY BOULEVARD,COLONIAL BEACH,VA,22443,Medicare and Medicaid,8042242222,20,30,10,20,38.2644539,-76.98312
495227,WESTPORT REHABILITATION AND NURSING CENTER,7300 FOREST AVE,RICHMOND,VA,23226,Medicare and Medicaid,8042883152,50,30,40,50,37.60604,-77.5329056
495200,WESTWOOD CENTER,WESTWOOD MEDICAL PARK,BLUEFIELD,VA,24605,Medicare and Medicaid,2763225439,40,40,Not Available|2,30,37.2526169,-81.27121
495402,WINDSORMEADE OF WILLIAMSBURG,3900 WINDSOR HALL DRIVE,WILLIAMSBURG,VA,23188,Medicare,7579413600,50,40,50,30,37.2744675,-76.7570343
495019,WOODBINE REHABILITATION & HEALTHCARE CENTER,2729 KING ST,ALEXANDRIA,VA,22302,Medicare and Medicaid,7038368838,40,40,40,30,38.81614,-77.0719757
495184,WOODHAVEN HALL AT WILLIAMSBURG LANDING,5500 WILLIAMSBURG LANDING DR,WILLIAMSBURG,VA,23185,Medicare,7572582196,50,50,Not Available|2,50,37.2467575,-76.7280045
495246,WOODMONT CENTER,11 DAIRY LANE,FREDERICKSBURG,VA,22405,Medicare and Medicaid,5403719414,20,20,30,40,38.3059425,-77.48013
495167,WYTHE CNTY COMMUNITY HOSP ECU,600 W RIDGE RD,WYTHEVILLE,VA,24382,Medicare and Medicaid,2762280200,40,50,Not Available|2,10,36.9547729,-81.09688
495342,YORK CONVALESCENT CENTER,113 BATTLE ROAD,YORKTOWN,VA,23692,Medicare and Medicaid,7578981491,40,40,20,20,37.1957779,-76.48798
505483,ALASKA GARDENS HEALTH AND REHABILITATION,6220 SOUTH ALASKA STREET,TACOMA,WA,98408,Medicare and Medicaid,2534765300,30,20,40,40,47.20009,-122.460388
505236,ALDERCREST HEALTH & REHAB CENTER,21400 72ND AVENUE WEST,EDMONDS,WA,98026,Medicare and Medicaid,4257751961,20,10,40,20,47.80456,-122.330872
505257,ALDERWOOD MANOR,3600 EAST HARTSON AVENUE,SPOKANE,WA,99202,Medicare and Medicaid,5095352071,40,30,40,20,47.6499863,-117.355927
505092,ALDERWOOD PARK HEALTH AND REHABILITATION,2726 ALDERWOOD AVENUE,BELLINGHAM,WA,98225,Medicare and Medicaid,3607332322,10,10,40,10,48.78056,-122.502495
505361,AMERICANA HEALTH & REHAB CTR,917 7TH AVENUE,LONGVIEW,WA,98632,Medicare and Medicaid,3604255910,20,20,30,30,46.1291924,-122.929588
505462,ANDERSON HOUSE,17127 15TH AVENUE NORTHEAST,SEATTLE,WA,98155,Medicare,2063647131,50,40,50,50,47.6822548,-122.31163
505351,ARLINGTON HEALTH AND REHABILITATION,620 SOUTH HAZEL STREET,ARLINGTON,WA,98223,Medicare and Medicaid,3604038247,40,40,30,30,48.18685,-122.129265
505510,AVALON CARE CENTER -  FEDERAL WAY,135 SOUTH 336TH STREET,FEDERAL WAY,WA,98003,Medicare and Medicaid,2538357453,20,10,40,50,47.2986755,-122.330772
505255,AVALON CARE CENTER - OTHELLO LLC,495 NORTH THIRTEENTH STREET,OTHELLO,WA,99344,Medicare and Medicaid,5094889609,50,50,40,50,46.83046,-119.156174
505246,AVALON CARE CENTER - PULLMAN,NORTHWEST 1310 DEANE,PULLMAN,WA,99163,Medicare and Medicaid,5093321566,50,30,40,50,46.74192,-117.172966
505496,AVALON CARE CENTER AT NORTHPOINTE,9827 NORTH NEVADA,SPOKANE,WA,99218,Medicare and Medicaid,5094687000,20,20,30,20,47.7460938,-117.399452
505126,AVALON HEALTH & REHABILITATION CENTER - PASCO,2004 N 22ND AVENUE,PASCO,WA,99301,Medicare and Medicaid,5095478811,50,40,40,50,46.2471046,-119.12043
505264,AVAMERE AT PACIFIC RIDGE,3625 EAST B STREET,TACOMA,WA,98404,Medicare and Medicaid,2534752507,30,30,30,20,47.1827469,-122.428833
505223,AVAMERE BELLINGHAM HEALTH CARE & REHAB SERVICES,1200 BIRCHWOOD AVENUE,BELLINGHAM,WA,98225,Medicare and Medicaid,3607349295,10,10,30,30,48.77664,-122.488808
505183,AVAMERE HERITAGE REHABILITATION OF TACOMA,7411 PACIFIC AVENUE,TACOMA,WA,98408,Medicare and Medicaid,2534748456,50,40,50,40,47.1893768,-122.433357
505327,AVAMERE OLYMPIC REHABILITATION OF SEQUIM,1000 5TH AVENUE SOUTH,SEQUIM,WA,98382,Medicare and Medicaid,3605823900,30,20,50,40,48.07114,-123.113052
505389,AVAMERE REHABILITATION OF CASCADE PARK,801 SOUTHEAST PARK CREST AVENUE,VANCOUVER,WA,98683,Medicare and Medicaid,3602602200,50,50,40,50,45.6157951,-122.520546
505476,BAILEY-BOUSHAY HOUSE,2720 EAST MADISON,SEATTLE,WA,98112,Medicare and Medicaid,2063225300,50,40,50,30,47.63027,-122.314178
505325,BAINBRIDGE ISLAND HEALTH & REHAB CENTER,835 MADISON AVENUE NORTH,BAINBRIDGE ISLAND,WA,98110,Medicare and Medicaid,2068424765,50,40,40,50,47.6317749,-122.521706
505042,BALLARD  CENTER,820 NORTHWEST 95TH STREET,SEATTLE,WA,98117,Medicare and Medicaid,2067820100,10,10,30,20,47.69831,-122.37915
505439,BAYVIEW MANOR,11 WEST ALOHA STREET,SEATTLE,WA,98119,Medicare and Medicaid,2062847330,20,10,40,50,47.6269379,-122.357307
505294,BEACON HILL REHABILITATION,128 BEACON HILL DRIVE,LONGVIEW,WA,98632,Medicare and Medicaid,3604234060,50,30,40,50,46.17326,-122.916489
505519,BENSON HEIGHTS REHABILITATION CENTER,22410 BENSON ROAD SE,KENT,WA,98031,Medicare and Medicaid,2538527755,50,50,40,20,47.4008141,-122.199478
505404,BETHANY AT PACIFIC,916 PACIFIC AVENUE 3RD-5TH FLOORS,EVERETT,WA,98201,Medicare and Medicaid,4252595508,30,20,40,40,47.9990273,-122.1914
505403,BETHANY AT SILVER LAKE,2235 LAKE HEIGHTS DRIVE,EVERETT,WA,98208,Medicare and Medicaid,4253383000,40,40,40,40,47.8899841,-122.201035
505437,BOOKER REST HOME ANNEX,1012 SOUTH 3RD STREET,DAYTON,WA,99328,Medicare and Medicaid,5093823212,50,40,50,30,46.31277,-117.969208
505431,BOTHELL HEALTH CARE,707 -  228TH SOUTHWEST,BOTHELL,WA,98021,Medicare and Medicaid,4254818500,50,40,50,20,47.7972336,-122.202911
505123,BREMERTON CONVALESCENT & REHABILITATION CENTER,2701 CLARE AVENUE,BREMERTON,WA,98310,Medicare and Medicaid,3603773951,30,20,40,40,47.5833054,-122.629257
505518,BRIARWOOD AT TIMBER RIDGE,100 TIMBER RIDGE WAY NW,ISSAQUAH,WA,98027,Medicare and Medicaid,4254275200,50,40,50,50,47.531723,-122.066154
505329,BUENA VISTA HEALTHCARE,151 BUENA VISTA DRIVE,COLVILLE,WA,99114,Medicare and Medicaid,5096844539,50,30,40,50,48.5613441,-117.91777
505252,BURIEN NURSING AND REHABILITATION CENTER,1031 SOUTHWEST 130TH STREET,BURIEN,WA,98146,Medicare and Medicaid,2062423213,50,50,40,50,47.4993057,-122.365822
505344,CANTERBURY HOUSE,502 29TH STREET SOUTHEAST,AUBURN,WA,98002,Medicare and Medicaid,2539390090,20,20,30,30,47.2821541,-122.221535
505372,CANYON LAKES RESTORATIVE AND REHABILITATION CENTER,2702 SOUTH ELY,KENNEWICK,WA,99337,Medicare and Medicaid,5095825900,50,50,50,20,46.1829338,-119.1597
505309,CAREAGE OF WHIDBEY,311 NORTHEAST 3RD STREET,COUPEVILLE,WA,98239,Medicare and Medicaid,3606782273,10,10,20,10,48.2146873,-122.681412
505442,CAROLINE KLINE GALLAND HOME,7500 SEWARD PARK AVENUE SOUTH,SEATTLE,WA,98118,Medicare and Medicaid,2067258800,50,40,50,30,47.53489,-122.265121
