Name,URL,ID,Site_ID,Natl_ID,Reg_ID,TV_Market,TV_Market_ID,Address,City,State,Zipcode,Country,Phone,Latitude,Longitude
McDonalds,http://mylocalmcds.com/5020,195500263403-en-us,200208,5020,21,BOSTON  MA,11160,247 MILL ST,LEOMINSTER,MA,1453,USA,9785349706,42.532749,-71.743767
McDonalds,http://mylocalmcds.com/25345,195500335292-en-us,91978,25345,32,WEST PALM BEACH  FL.,19040,4614 HYPOLUXO ROAD,WEST PALM BEACH,FL,33463,USA,5612960715,26.571189,-80.114499
McDonalds,http://mylocalmcds.com/8266,195500303451-en-us,380072,8266,21,PROVIDENCE  RI,17080,135 GRANITE ST,WESTERLY,RI,2891,USA,4015969086,41.370323,-71.820557
McDonalds,http://mylocalmcds.com/16261,195500238838-en-us,91350,16261,32,WEST PALM BEACH  FL.,19040,9915 JOG RD,BOYNTON BEACH,FL,33437,USA,5617327999,26.529543,-80.147972
McDonalds,http://mylocalmcds.com/35723,195500753751-en-us,201107,35723,21,BOSTON  MA,11160,340 NEW LANCASTER ROAD,LEOMINSTER,MA,1453,USA,9785343057,42.493179,-71.72628
McDonalds,http://mylocalmcds.com/35703,195500752860-en-us,280168,35703,21,PORTLAND  ME / POLAND SPRINGS  NH,16960,11 RIDGEVIEW LANE,PLYMOUTH,NH,3264,USA,6032389047,43.771426,-71.722479
McDonalds,http://mylocalmcds.com/5603,195500235196-en-us,90381,5603,32,WEST PALM BEACH  FL.,19040,1450 W LANTANA RD,LANTANA,FL,33462,USA,5615825495,26.58593,-80.06738
McDonalds,http://mylocalmcds.com/10322,195500236964-en-us,90742,10322,32,WEST PALM BEACH  FL.,19040,9858 MILITARY TRL,BOYNTON BEACH,FL,33436,USA,5617380961,26.529131,-80.122337
McDonalds,http://mylocalmcds.com/10881,195500237251-en-us,90795,10881,32,WEST PALM BEACH  FL.,19040,1799 N. CONGRESS BLVD.,BOYNTON BCH.,FL,33436,USA,5613691550,26.544195,-80.091105
McDonalds,http://mylocalmcds.com/1999,195500262987-en-us,200105,1999,21,BOSTON  MA,11160,1040 MAIN ST,CLINTON,MA,1510,USA,9783659894,42.432442,-71.687073
McDonalds,http://mylocalmcds.com/12355,195500264226-en-us,200414,12355,21,BOSTON  MA,11160,20 MAIN ST,TOWNSEND,MA,1469,USA,9785976521,42.649975,-71.66217
McDonalds,http://mylocalmcds.com/17320,195500239453-en-us,91512,17320,32,WEST PALM BEACH  FL.,19040,1610 S CONGRESS AVE,BOYNTON BEACH,FL,33436,USA,5617323331,26.512882,-80.089558
McDonalds,http://mylocalmcds.com/7278,195500279824-en-us,280048,7278,21,BOSTON  MA,11160,MAIN ST/RT 112T,LINCOLN,NH,3251,USA,6037458006,44.037338,-71.675652
McDonalds,http://mylocalmcds.com/17883,195500264523-en-us,200541,17883,21,BOSTON  MA,11160,299 TURNPIKE RD,WESTBORO,MA,1581,USA,5086160209,42.283272,-71.654938
McDonalds,http://mylocalmcds.com/5931,195500235233-en-us,90390,5931,32,WEST PALM BEACH  FL.,19040,14529 MILITARY TRL,DELRAY BEACH,FL,33445,USA,5614956583,26.459394,-80.123182
McDonalds,http://mylocalmcds.com/2831,195500279725-en-us,280031,2831,21,BOSTON  MA,11160,822 CENTRAL ST,FRANKLIN,NH,3235,USA,6039349820,43.447834,-71.629189
McDonalds,http://mylocalmcds.com/3482,195500234472-en-us,90250,3482,32,WEST PALM BEACH  FL.,19040,1810 S FEDERAL HWY,BOYNTON BEACH,FL,33435,USA,5617374848,26.512358,-80.05871
McDonalds,http://mylocalmcds.com/25383,195500336145-en-us,280138,25383,21,BOSTON  MA,11160,599 NASHUA ST,MILFORD,NH,3055,USA,6036729265,42.823624,-71.622513
McDonalds,http://mylocalmcds.com/6070,195500263502-en-us,200231,6070,21,BOSTON  MA,11160,1190 PROVIDENCE RD,WHITINSVILLE,MA,1588,USA,5082342960,42.125546,-71.646065
McDonalds,http://mylocalmcds.com/11444,195500303307-en-us,380044,11444,21,PROVIDENCE  RI,17080,14 KINGSTON ROAD/ RTE 138,WYOMING,RI,2898,USA,4015391115,41.512337,-71.688253
McDonalds,http://mylocalmcds.com/6291,195500235608-en-us,90459,6291,32,WEST PALM BEACH  FL.,19040,20594 STATE RD #7,BOCA RATON,FL,33498,USA,5614826110,26.370154,-80.202644
McDonalds,http://mylocalmcds.com/24635,195500332826-en-us,91940,24635,32,MIAMI  FL.,15680,5741 CORAL RIDGE DR.,CORAL SPRINGS,FL,33065,USA,9545750048,26.29957,-80.278294
McDonalds,http://mylocalmcds.com/12611,195500238203-en-us,91175,12611,32,WEST PALM BEACH  FL.,19040,2911 CLINTMOORE RD,BOCA RATON,FL,33496,USA,5619943602,26.40853,-80.145762
McDonalds,http://mylocalmcds.com/11259,195500279985-en-us,280068,11259,21,BOSTON  MA,11160,111 FISHERVILLE RD,CONCORD,NH,3303,USA,6032262297,43.259258,-71.581062
McDonalds,http://mylocalmcds.com/17767,195500239484-en-us,91550,17767,32,MIAMI  FL.,15680,11655 W SAMPLE RD,CORAL SPRINGS,FL,33065,USA,9543460710,26.27343,-80.28194
McDonalds,http://mylocalmcds.com/2295,195500263021-en-us,200111,2295,21,BOSTON  MA,11160,166 EAST MAIN STREET,WESTBORO,MA,1581,USA,5083662276,42.285606,-71.597549
McDonalds,http://mylocalmcds.com/11666,195500237633-en-us,91060,11666,32,WEST PALM BEACH  FL.,19040,1220 LINTON BLVD,DELRAY BEACH,FL,33445,USA,5612790498,26.439176,-80.085477
McDonalds,http://mylocalmcds.com/11668,195500263984-en-us,200356,11668,21,BOSTON  MA,11160,155 BOSTON POST RD W,MARLBOROUGH,MA,1752,USA,5084857250,42.339638,-71.58847
McDonalds,http://mylocalmcds.com/11055,195500237619-en-us,91058,11055,32,WEST PALM BEACH  FL.,19040,23073 SANDALFOOT PLAZA DR,BOCA RATON,FL,33428,USA,5614839676,26.332738,-80.202161
McDonalds,http://mylocalmcds.com/7532,195500279879-en-us,280052,7532,21,BOSTON  MA,11160,#5 TILTON ROAD,TILTON,NH,3276,USA,6032867332,43.454235,-71.567848
McDonalds,http://mylocalmcds.com/11271,195500264059-en-us,200368,11271,21,BOSTON  MA,11160,200 QUAKER HWY/ RTE 146,UXBRIDGE,MA,1569,USA,5082789431,42.024582,-71.602852
McDonalds,http://mylocalmcds.com/31932,195500511924-en-us,92296,31932,32,WEST PALM BEACH  FL.,19040,1400 S. US HWY #1,DELRAY BEACH,FL,33483,USA,5612744976,26.443914,-80.069134
McDonalds,http://mylocalmcds.com/11114,195500237312-en-us,91004,11114,32,MIAMI  FL.,15680,9180 WILES RD,CORAL SPRINGS,FL,33076,USA,9543414349,26.286438,-80.247597
McDonalds,http://mylocalmcds.com/6450,195500263595-en-us,200249,6450,21,BOSTON  MA,11160,2 SANDY POND RD,AYER,MA,1432,USA,9787729626,42.553761,-71.571747
McDonalds,http://mylocalmcds.com/11309,195500263915-en-us,200335,11309,21,BOSTON  MA,11160,32-36 WASHINGTON,HUDSON,MA,1749,USA,9785625370,42.390053,-71.570007
McDonalds,http://mylocalmcds.com/12020,195500238074-en-us,91137,12020,32,WEST PALM BEACH  FL.,19040,7030 PALMETTO PARK RD,BOCA RATON,FL,33433,USA,5613926768,26.349593,-80.155579
McDonalds,http://mylocalmcds.com/17010,195500239392-en-us,91502,17010,32,MIAMI  FL.,15680,6440 N STATE RD 7,COCONUT CREEK,FL,33073,USA,9544293766,26.309157,-80.20149
McDonalds,http://mylocalmcds.com/30338,195500348582-en-us,92226,30338,32,WEST PALM BEACH  FL.,19040,710 YAMATO ROAD,BOCA RATON,FL,33431,USA,5615490174,26.393288,-80.103128
McDonalds,http://mylocalmcds.com/3170,195500234380-en-us,90229,3170,32,MIAMI  FL.,15680,7751 W SAMPLE RD,CORAL SPRINGS,FL,33065,USA,9547526710,26.272624,-80.229268
McDonalds,http://mylocalmcds.com/29261,195500345857-en-us,92170,29261,32,WEST PALM BEACH  FL.,19040,21150 S MILITARY TRAIL,BOCA RATON,FL,33486,USA,5613915185,26.364495,-80.122182
McDonalds,http://mylocalmcds.com/4523,195500279770-en-us,280039,4523,21,BOSTON  MA,11160,90 S MAIN ST,CONCORD,NH,3301,USA,6032249819,43.197121,-71.531143
McDonalds,http://mylocalmcds.com/6603,195500235776-en-us,90484,6603,32,MIAMI  FL.,15680,8375 PINE ISLAND RD,TAMARAC,FL,33321,USA,9547226710,26.227867,-80.27021
McDonalds,http://mylocalmcds.com/11250,195500263960-en-us,200352,11250,21,BOSTON  MA,11160,250 MAPLE ST,MARLBOROUGH,MA,1752,USA,5084858547,42.338985,-71.541656
McDonalds,http://mylocalmcds.com/10836,195500237374-en-us,91011,10836,32,MIAMI  FL.,15680,630 UNIVERSITY DR,CORAL SPRINGS,FL,33071,USA,9543442622,26.238756,-80.25548
McDonalds,http://mylocalmcds.com/27234,195500344263-en-us,92078,27234,32,MIAMI  FL.,15680,4480 N. SR #7,COCONUT CREEK,FL,33073,USA,9549339525,26.284873,-80.201248
McDonalds,http://mylocalmcds.com/14098,195500238777-en-us,91330,14098,32,MIAMI  FL.,15680,326 INDIAN TRCE,WESTON,FL,33326-2996,USA,9543844450,26.118287,-80.393714
McDonalds,http://mylocalmcds.com/21285,195500239989-en-us,91757,21285,32,MIAMI  FL.,15680,3901 W HILLSBORO BLVD,DEERFIELD BEACH,FL,33442,USA,9544265502,26.318256,-80.156924
McDonalds,http://mylocalmcds.com/10254,195500279923-en-us,280059,10254,21,PORTLAND  ME / POLAND SPRINGS  NH,16960,258  MAIN STREET,LANCASTER,NH,3584,USA,6037882123,44.498312,-71.575872
McDonalds,http://mylocalmcds.com/7194,195500279800-en-us,280046,7194,21,BOSTON  MA,11160,569 MAST RD,GOFFSTOWN,NH,3045,USA,6036251278,42.999947,-71.515762
McDonalds,http://mylocalmcds.com/2808,195500302768-en-us,380013,2808,21,PROVIDENCE  RI,17080,1100 TIOGUE AVE / RT 3,COVENTRY,RI,2816,USA,4018280492,41.678711,-71.579955
McDonalds,http://mylocalmcds.com/1532,195500279503-en-us,280007,1532,21,BOSTON  MA,11160,117 LOUDON RD,CONCORD,NH,3301,USA,6032288873,43.213757,-71.512894
McDonalds,http://mylocalmcds.com/12518,195500280028-en-us,280078,12518,21,BOSTON  MA,11160,3 COTTON ROAD,NASHUA,NH,3060,USA,6035984475,42.784061,-71.507607
McDonalds,http://mylocalmcds.com/2565,195500233987-en-us,90164,2565,32,WEST PALM BEACH  FL.,19040,2140 N FEDERAL HWY,BOCA RATON,FL,33431,USA,5613927776,26.368989,-80.077051
McDonalds,http://mylocalmcds.com/31994,195500503080-en-us,280157,31994,21,BOSTON  MA,11160,9 DOBSON RD.,MERRIMACK,NH,3054,USA,6034293800,42.838373,-71.49758
McDonalds,http://mylocalmcds.com/11836,195500237770-en-us,91076,11836,32,MIAMI  FL.,15680,13655 W SUNRISE BLVD,SUNRISE,FL,33323-3201,USA,9548468634,26.146375,-80.331458
McDonalds,http://mylocalmcds.com/10901,195500237381-en-us,91012,10901,32,MIAMI  FL.,15680,4200 W SAMPLE RD,COCONUT CREEK,FL,33073,USA,9549683310,26.273285,-80.182739
McDonalds,http://mylocalmcds.com/7587,195500279817-en-us,280047,7587,21,BOSTON  MA,11160,209 DANIEL WEBSTER HWY,MEREDITH,NH,3253,USA,6032798501,43.645267,-71.500732
McDonalds,http://mylocalmcds.com/27555,195500337494-en-us,92095,27555,32,MIAMI  FL.,15680,9220 W COMMERCIAL BLVD,SUNRISE,FL,33351-4300,USA,9545781180,26.193209,-80.273378
McDonalds,http://mylocalmcds.com/17009,195500239385-en-us,91501,17009,32,MIAMI  FL.,15680,10901 W OAKLAND PARK BLVD,SUNRISE,FL,33351,USA,9547477155,26.169387,-80.295706
McDonalds,http://mylocalmcds.com/1595,195500262857-en-us,200076,1595,21,BOSTON  MA,11160,139 S MAIN ST,MILFORD,MA,1757,USA,5084783412,42.126247,-71.517998
McDonalds,http://mylocalmcds.com/5990,195500235486-en-us,90440,5990,32,MIAMI  FL.,15680,7520 SOUTHGATE BLVD.,NORTH LAUDERDALE,FL,33068-1362,USA,9547263777,26.227825,-80.225576
McDonalds,http://mylocalmcds.com/10784,195500237145-en-us,90778,10784,32,MIAMI  FL.,15680,1020 WESTON RD,FORT LAUDERDALE,FL,33326,USA,9543841256,26.106874,-80.362638
McDonalds,http://mylocalmcds.com/4205,195500279756-en-us,280036,4205,21,BOSTON  MA,11160,907 2ND ST,MANCHESTER,NH,3102,USA,6036274793,42.968472,-71.480164
McDonalds,http://mylocalmcds.com/3545,195500302812-en-us,380015,3545,21,PROVIDENCE  RI,17080,445 PUTNAM VALLEY ROAD,SMITHFIED,RI,2828,USA,4012313545,41.871108,-71.530444
McDonalds,http://mylocalmcds.com/36925,195500802428-en-us,92541,36925,32,MIAMI  FL.,15680,1205 S MILITARY TR,DEERFIELD BEACH,FL,33442,USA,9544211474,26.301598,-80.132654
McDonalds,http://mylocalmcds.com/35292,195500699899-en-us,380108,35292,21,PROVIDENCE  RI,17080,2500 NEW LONDON TURNPIKE,EAST GREENWICH,RI,2818,USA,4018214900,41.661109,-71.544922
McDonalds,http://mylocalmcds.com/3555,195500234557-en-us,90275,3555,32,MIAMI  FL.,15680,7600 N.W. 57TH STREET,TAMARAC,FL,33321,USA,9547221120,26.194323,-80.25267
McDonalds,http://mylocalmcds.com/6653,195500235899-en-us,90514,6653,32,MIAMI  FL.,15680,300 W. HILLSBORO BLVD.,DEERFIELD BEACH,FL,33441-0978,USA,9544819426,26.318057,-80.108209
McDonalds,http://mylocalmcds.com/11378,195500303338-en-us,380047,11378,21,PROVIDENCE  RI,17080,12 EDDIE DOWLING HWY,NORTH SMITHFIELD,RI,2896,USA,4017692624,41.982774,-71.514483
McDonalds,http://mylocalmcds.com/10397,195500237084-en-us,90769,10397,32,MIAMI  FL.,15680,4301 PINE ISLAND ROAD,SUNRISE,FL,33351-6045,USA,9545721911,26.177102,-80.268358
McDonalds,http://mylocalmcds.com/10671,195500236957-en-us,90741,10671,32,MIAMI  FL.,15680,5367 W ATLANTIC BLVD,MARGATE,FL,33063,USA,9549726530,26.235801,-80.199271
McDonalds,http://mylocalmcds.com/21757,195500280172-en-us,280122,21757,21,BOSTON  MA,11160,3 NORTHEASTERN BLVD,NASHUA,NH,3062,USA,6038213099,42.732502,-71.47554
McDonalds,http://mylocalmcds.com/34959,195500687490-en-us,92466,34959,32,MIAMI  FL.,15680,13642 SR 84,DAVIE,FL,33325,USA,9544732422,26.117301,-80.331098
McDonalds,http://mylocalmcds.com/12885,195500238258-en-us,91195,12885,32,MIAMI  FL.,15680,7200 W. MCNAB ROAD,NORTH LAUDERDALE,FL,33068,USA,9547266340,26.207843,-80.221505
McDonalds,http://mylocalmcds.com/6908,195500235868-en-us,90510,6908,32,MIAMI  FL.,15680,10013 W SUNSET STRIP,SUNRISE,FL,33322,USA,9547486706,26.153254,-80.283625
McDonalds,http://mylocalmcds.com/5313,195500263410-en-us,200209,5313,21,BOSTON  MA,11160,143 MEDWAY RD,MILFORD,MA,1757,USA,5084733205,42.14761,-71.488678
McDonalds,http://mylocalmcds.com/596,195500279459-en-us,280001,596,21,BOSTON  MA,11160,196 S WILLOW ST,MANCHESTER,NH,3103,USA,6036239259,42.971172,-71.454674
McDonalds,http://mylocalmcds.com/10544,195500279961-en-us,280065,10544,21,BOSTON  MA,11160,45 E HOLLIS ST,EAST NASHUA,NH,3060,USA,6038803050,42.758816,-71.457245
McDonalds,http://mylocalmcds.com/4112,195500234700-en-us,90315,4112,32,MIAMI  FL.,15680,630 W SAMPLE RD,POMPANO BEACH,FL,33064,USA,9549433055,26.274442,-80.132356
McDonalds,http://mylocalmcds.com/10465,195500279886-en-us,280053,10465,21,BOSTON  MA,11160,2287 BROWN AVE,MANCHESTER,NH,3103,USA,6036470000,42.945374,-71.452042
McDonalds,http://mylocalmcds.com/36313,195500777665-en-us,92521,36313,32,MIAMI  FL.,15680,1490 NW 31 AVE,POMPANO BEACH,FL,33069,USA,9549750072,26.244735,-80.164269
McDonalds,http://mylocalmcds.com/1693,195500279527-en-us,280010,1693,21,BOSTON  MA,11160,1231 UNION AVE,LACONIA,NH,3246,USA,6035249394,43.559601,-71.453071
McDonalds,http://mylocalmcds.com/12334,195500303369-en-us,380058,12334,21,PROVIDENCE  RI,17080,1820 PLAINFIELD PIKE,CRANSTON,RI,2921,USA,4019431548,41.789094,-71.500258
McDonalds,http://mylocalmcds.com/4068,195500279732-en-us,280035,4068,21,BOSTON  MA,11160,75 DERRY RD,HUDSON,NH,3051,USA,6038899528,42.773956,-71.443787
McDonalds,http://mylocalmcds.com/32479,195500508313-en-us,380100,32479,21,PROVIDENCE  RI,17080,1377 ATWOOD AVE,JOHNSTON,RI,2919,USA,4019426622,41.814521,-71.495198
McDonalds,http://mylocalmcds.com/2830,195500279688-en-us,280029,2830,21,BOSTON  MA,11160,1254 HOOKSETT RD,HOOKSETT,NH,3106,USA,6035185775,43.046539,-71.436943
McDonalds,http://mylocalmcds.com/2497,195500234069-en-us,90179,2497,32,MIAMI  FL.,15680,2260 N UNIVERSITY DR,SUNRISE,FL,33322,USA,9547428280,26.152414,-80.256624
McDonalds,http://mylocalmcds.com/25652,195500337449-en-us,91990,25652,32,MIAMI  FL.,15680,4492 WESTON RD,DAVIE,FL,33331,USA,9543853828,26.064214,-80.359969
McDonalds,http://mylocalmcds.com/2039,195500279541-en-us,280012,2039,21,BOSTON  MA,11160,255 DANIEL WEBSTER HWY,NASHUA,NH,3060,USA,6038910419,42.708313,-71.442116
McDonalds,http://mylocalmcds.com/2864,195500234229-en-us,90205,2864,32,MIAMI  FL.,15680,4830 N. FEDERAL HWY.,LIGHTHOUSE POINT,FL,33064-6514,USA,9544278141,26.290898,-80.094718
McDonalds,http://mylocalmcds.com/4857,195500263397-en-us,200206,4857,21,BOSTON  MA,11160,4 MAIN STREET,MAYNARD,MA,1754,USA,9788978995,42.432533,-71.450134
McDonalds,http://mylocalmcds.com/24636,195500332833-en-us,91941,24636,32,MIAMI  FL.,15680,320 NW 24TH STREET,POMPANO BEACH,FL,33060,USA,9547840440,26.260086,-80.127606
McDonalds,http://mylocalmcds.com/24273,195500331805-en-us,380086,24273,21,PROVIDENCE  RI,17080,1900 DIAMOND HILL RD,WOONSOCKET,RI,2895,USA,4017651176,42.015464,-71.471365
McDonalds,http://mylocalmcds.com/32462,195500507682-en-us,92321,32462,32,MIAMI  FL.,15680,11200 SR #84,DAVIE,FL,33325,USA,9544751532,26.109927,-80.298513
McDonalds,http://mylocalmcds.com/24106,195500331430-en-us,91920,24106,32,MIAMI  FL.,15680,1 SW 26TH AVENUE,POMPANO BEACH,FL,33069,USA,9549717626,26.230478,-80.157156
McDonalds,http://mylocalmcds.com/3454,195500302836-en-us,380017,3454,21,PROVIDENCE  RI,17080,622 GEROGE WASHINGTON HWY,LINCOLN,RI,2865,USA,4013330850,41.936007,-71.474874
McDonalds,http://mylocalmcds.com/13008,195500264042-en-us,200366,13008,21,BOSTON  MA,11160,272 HARTFORD ST,BELLINGHAM,MA,2019,USA,5089660522,42.115227,-71.461807
McDonalds,http://mylocalmcds.com/21582,195500280158-en-us,280119,21582,21,BOSTON  MA,11160,907 HANOVER ST,MANCHESTER,NH,3109,USA,6036442557,42.987175,-71.426811
McDonalds,http://mylocalmcds.com/20875,195500303499-en-us,380080,20875,21,PROVIDENCE  RI,17080,1000 DIVISION ST,EAST GREENWICH,RI,2818,USA,4018844340,41.662494,-71.495662
McDonalds,http://mylocalmcds.com/5609,195500263496-en-us,200227,5609,21,BOSTON  MA,11160,1223 WORCHESTER ROAD,FRAMINGHAM,MA,1701,USA,5088759771,42.298775,-71.448158
McDonalds,http://mylocalmcds.com/10169,195500303185-en-us,380038,10169,21,PROVIDENCE  RI,17080,876 BALD HILL RD,WARWICK,RI,2886,USA,4018280920,41.714851,-71.487599
McDonalds,http://mylocalmcds.com/22008,195500239996-en-us,91761,22008,32,MIAMI  FL.,15680,5510 W OAKLAND PARK BLVD,LAUDERHILL,FL,33313,USA,9547773445,26.164376,-80.224519
McDonalds,http://mylocalmcds.com/15582,195500280103-en-us,280100,15582,21,BOSTON  MA,11160,251 LOWELL RD,HUDSON,NH,3051,USA,6038829603,42.72617,-71.424652
McDonalds,http://mylocalmcds.com/2533,195500234007-en-us,90167,2533,32,MIAMI  FL.,15680,4398 NORTH STATE ROAD 7,LAUDERDALE LAKES,FL,33309,USA,9547398040,26.179883,-80.203091
McDonalds,http://mylocalmcds.com/1013,195500233468-en-us,90067,1013,32,MIAMI  FL.,15680,3091 NORTH FEDERAL HIGHWAY,POMPANO BEACH,FL,33064-6851,USA,9549438410,26.268923,-80.098918
McDonalds,http://mylocalmcds.com/5367,195500302980-en-us,380024,5367,21,PROVIDENCE  RI,17080,1920 MINERAL SPRING AVE,NORTH PROVIDENCE,RI,2904,USA,4013537395,41.85981,-71.46939
McDonalds,http://mylocalmcds.com/13853,195500264288-en-us,200452,13853,21,BOSTON  MA,11160,151 LITTLETON RD,WESTFORD,MA,1866,USA,9786927105,42.569384,-71.42093
McDonalds,http://mylocalmcds.com/13692,195500238616-en-us,91294,13692,32,MIAMI  FL.,15680,18489 PINES BLVD,PEMBROKE PINES,FL,33029,USA,9544305330,26.008319,-80.394906
McDonalds,http://mylocalmcds.com/25937,195500339085-en-us,200736,25937,21,BOSTON  MA,11160,MASS PIKE I-90 SRVC AREA 7W MILEPOST 115,FRAMINGHAM,MA,1701,USA,5088772023,42.312117,-71.428833
McDonalds,http://mylocalmcds.com/10411,195500263830-en-us,200309,10411,21,BOSTON  MA,11160,225 POND ST,ASHLAND,MA,1721,USA,5088817973,42.245434,-71.431061
McDonalds,http://mylocalmcds.com/30961,195500350011-en-us,92239,30961,32,MIAMI  FL.,15680,151 SW 184TH AVE (WM #2591),PEMBROKE PINES,FL,33029,USA,9543221652,26.005802,-80.390022
McDonalds,http://mylocalmcds.com/5002,195500234465-en-us,90246,5002,32,MIAMI  FL.,15680,929 NW 62ND ST,FORT LAUDERDALE,FL,33309,USA,9544916363,26.203597,-80.156757
McDonalds,http://mylocalmcds.com/19893,195500239729-en-us,91655,19893,32,MIAMI  FL.,15680,15911 SHERIDAN ST,FORT LAUDERDALE,FL,33321,USA,9542526018,26.030125,-80.359581
McDonalds,http://mylocalmcds.com/31731,195500500089-en-us,201063,31731,21,BOSTON  MA,11160,55 GREAT ROAD,ACTON,MA,1720,USA,9782642062,42.476017,-71.409515
McDonalds,http://mylocalmcds.com/1909,195500302676-en-us,380007,1909,21,PROVIDENCE  RI,17080,1099 RESERVIOR AVE,CRANSTON,RI,2910,USA,4012752142,41.771831,-71.453279
McDonalds,http://mylocalmcds.com/1993,195500302706-en-us,380008,1993,21,PROVIDENCE  RI,17080,149 OLD TOWER HILL RD,WAKEFIELD,RI,2879,USA,4017835393,41.442477,-71.483158
McDonalds,http://mylocalmcds.com/7732,195500236612-en-us,90624,7732,32,MIAMI  FL.,15680,3073 WEST OAKLAND PARK BOULEVARD,OAKLAND PARK,FL,33311,USA,9547336839,26.165777,-80.185445
McDonalds,http://mylocalmcds.com/26530,195500341880-en-us,380088,26530,21,PROVIDENCE  RI,17080,1754 MENDON RD,CUMBERLAND,RI,2864,USA,4013343177,41.943536,-71.436095
McDonalds,http://mylocalmcds.com/7638,195500303161-en-us,380036,7638,21,PROVIDENCE  RI,17080,923 CRANSTON ST,CRANSTON,RI,2910,USA,4019465550,41.801822,-71.445877
McDonalds,http://mylocalmcds.com/6712,195500235813-en-us,90502,6712,32,MIAMI  FL.,15680,950 W COMMERCIAL BLVD,FORT LAUDERDALE,FL,33309,USA,9549280910,26.188047,-80.156033
McDonalds,http://mylocalmcds.com/1585,195500233659-en-us,90094,1585,32,MIAMI  FL.,15680,2025 EAST ATLANTIC BLVD,POMPANO BEACH,FL,33060-6553,USA,9547811920,26.232016,-80.103647
McDonalds,http://mylocalmcds.com/36310,195500777641-en-us,92520,36310,32,MIAMI  FL.,15680,1351 S UNIVERSITY DR,PLANTATION,FL,33324,USA,9544750289,26.103006,-80.250569
McDonalds,http://mylocalmcds.com/1476,195500233642-en-us,90093,1476,32,MIAMI  FL.,15680,1140 40TH AVE.,LAUDERHILL,FL,33313,USA,9545835226,26.139536,-80.202142
McDonalds,http://mylocalmcds.com/8061,195500236599-en-us,90621,8061,32,MIAMI  FL.,15680,5986 SOUTH FLAMINGO ROAD,COOPER CITY,FL,33328,USA,9544340615,26.045664,-80.312349
McDonalds,http://mylocalmcds.com/1465,195500262734-en-us,200054,1465,21,BOSTON  MA,11160,343 COCHITUATE RD,FRAMINGHAM,MA,1701,USA,5088791650,42.302929,-71.401031
McDonalds,http://mylocalmcds.com/5312,195500302928-en-us,380022,5312,21,PROVIDENCE  RI,17080,736 BRANCH AVE,PROVIDENCE,RI,2904,USA,4012737260,41.853419,-71.428714
McDonalds,http://mylocalmcds.com/28967,195500344133-en-us,201025,28967,21,BOSTON  MA,11160,67 MAIN STREET,MEDWAY,MA,2053,USA,5085335088,42.15258,-71.405418
McDonalds,http://mylocalmcds.com/5854,195500235240-en-us,90396,5854,32,MIAMI  FL.,15680,10260 GRIFFIN RD,COOPER CITY,FL,33328,USA,9544346938,26.063591,-80.283698
McDonalds,http://mylocalmcds.com/681,195500233314-en-us,90037,681,32,MIAMI  FL.,15680,1352 E COMMERCIAL,FORT LAUDERDALE,FL,33334,USA,9547717171,26.188694,-80.128907
McDonalds,http://mylocalmcds.com/11264,195500303277-en-us,380042,11264,21,PROVIDENCE  RI,17080,343 BROAD ST,PROVIDENCE,RI,2907,USA,4014215104,41.813784,-71.421977
McDonalds,http://mylocalmcds.com/7253,195500236261-en-us,90562,7253,32,MIAMI  FL.,15680,6360 NORTH FEDERAL HWY,FORT LAUDERDALE,FL,33308,USA,9547712230,26.206575,-80.107533
McDonalds,http://mylocalmcds.com/27469,195500344515-en-us,92090,27469,32,MIAMI  FL.,15680,17001 MIRAMAR PARKWAY,MIRAMAR,FL,33027,USA,9544998679,25.97919,-80.374193
McDonalds,http://mylocalmcds.com/10622,195500279862-en-us,280051,10622,21,BOSTON  MA,11160,1881 DOVER RD (RTS 4 & 28),EPSOM,NH,3234,USA,6037368474,43.22699,-71.359352
McDonalds,http://mylocalmcds.com/904,195500233420-en-us,90059,904,32,MIAMI  FL.,15680,265 W OAKLAND PARK BLVD,OAKLAND PARK,FL,33311,USA,9545658881,26.166799,-80.148806
McDonalds,http://mylocalmcds.com/24498,195500332420-en-us,200704,24498,21,BOSTON  MA,11160,1245 WORCESTER ST,NATICK,MA,01760-1515,USA,5085450762,42.300556,-71.382576
McDonalds,http://mylocalmcds.com/7526,195500303130-en-us,380033,7526,21,PROVIDENCE  RI,17080,100 MENDON RD,CUMBERLAND,RI,2864,USA,4017259077,41.913793,-71.404511
McDonalds,http://mylocalmcds.com/3809,195500302874-en-us,380018,3809,21,PROVIDENCE  RI,17080,649 N MAIN ST,PROVIDENCE,RI,2904,USA,4012749341,41.838174,-71.408785
McDonalds,http://mylocalmcds.com/1548,195500262826-en-us,200073,1548,21,BOSTON  MA,11160,17 DRUM HILL RD,CHELMSFORD,MA,1824,USA,9784593024,42.626106,-71.360703
McDonalds,http://mylocalmcds.com/7158,195500236346-en-us,90574,7158,32,MIAMI  FL.,15680,2300 W SUNRISE BLVD,FT LAUDERDALE,FL,33311-5756,USA,9543160007,26.136185,-80.173807
McDonalds,http://mylocalmcds.com/6153,195500303017-en-us,380027,6153,21,PROVIDENCE  RI,17080,770 POST RD,WARWICK,RI,2888,USA,4017816737,41.754149,-71.413081
