ID,Company,Address,City,State,Zipcode,Country,Phone,Member_Type,Type,URL,Latitude,Longitude
900110325,Star City Brewing Company,319 S 2nd St,Miamisburg,OH,45342-2926,United States,(937) 701-7827,NHQ,Micro,www.starcitybrewing.com,39.6382010,-84.2885189
900120959,Starboard Brewing Co,151 N 3rd Ave,Sturgeon Bay,WI,54235-2415,United States,(920) 508-0044,NHQ,Brewpub,www.starboardbrewing.com,44.8355230,-87.3779830
900053579,"Starpoint Brewing, LLC",901 Clarence Dr,Chapel Hill,NC,27516-3145,United States,(919) 942-3629,NHQ,Micro,www.starpointbrewing.com,35.8735600,-79.0844160
900145875,Starr Brothers Brewing Co.,5700 B San Antonio Dr. NE,Albuquerque,NM,87109-4128,United States,(505) 492-2752,HQ,Brewpub,www.starrbrothersbrewing.com,35.1592243,-106.5802377
000134751,Starr Hill Brewery LLC,5391 Three Notch D Rd,Crozet,VA,22932-3104,United States,(434) 823-5671,HQ,Regional,www.starrhill.com,38.0692617,-78.6866452
900117185,State Brewing Co LLC,1237 West 134th St Unit 2,Gardena,CA,90247,United States,,HQ,Micro,www.statebrewingco.com,33.9109302,-118.2977839
000133687,State Room Brewery,1132 4th St,San Rafael,CA,94901-3007,United States,(415) 295-7929,HQ,Brewpub,stateroombrewery.com,37.9733896,-122.5290004
000213558,Stateline Brewery,4118 Lake Tahoe Blvd,South Lake Tahoe,CA,96150-7081,United States,(530) 542-9000,BREW,Brewpub,www.statelinebrewery.com,38.9578879,-119.9424690
900009218,Staten Island Brewing Co,20 Kinsey Pl,Staten Island,NY,10303-1427,United States,(718) 880-8847,HQ,Contract,www.statenislandbrewingcompany.com,40.6287778,-74.1695735
900057271,Station 26 Brewing Co,7045 E 38th Ave,Denver,CO,80207-1541,United States,(303) 333-1825,HQ,Micro,www.station26brewing.co,39.7696012,-104.9059586
900033941,Steadfast Beer Co,90 State St Fl 7 Ste 9,Albany,NY,12207-1716,United States,,HQ,Contract,www.steadfastbeer.com,42.6525793,-73.7562317
900115234,Steam Bell Beer Works,1717 E Oak Lake Blvd,Midlothian,VA,23112-3995,United States,(804) 728-1876,HQ,Micro,www.steambell.beer,37.4558101,-77.6252003
000134752,Steam Plant Grill,159 S Lincoln St Ste 1,Spokane,WA,99201-4409,United States,(509) 777-3900,NHQ,Brewpub,www.steamplantspokane.com,47.6553630,-117.4247942
000134754,Steamworks Brewing Co,801 E 2nd Ave,Durango,CO,81301-5425,United States,(970) 259-9200,HQ,Brewpub,www.steamworksbrewing.com,37.2723560,-107.8800230
900086293,Steel Bonnet Brewing Co,15907 Forest Hill Dr,Boulder Creek,CA,95006-8626,United States,,HQ,Micro,www.steelbon.net,37.1260578,-122.1221869
900150647,Steel Squared Brewing Company,1597 tiffany ct,de pere,WI,54115,United States,,NHQ,Contract,,44.4357150,-88.1158460
900035350,Steel String Craft Brewery,106 S Greensboro St Ste A,Carrboro,NC,27510-2266,United States,(919) 370-6971,HQ,Brewpub,www.steelstringbrewery.com,35.9097450,-79.0727040
900010446,Steel Toe Brewing,4848 W 35th St,St Louis Park,MN,55416-2610,United States,(952) 955-9965,HQ,Micro,www.steeltoebrewing.com,44.9408008,-93.3414358
000134755,Steelhead Brewing Co - Burlingame Station,333 California Dr,Burlingame,CA,94010-4114,United States,(650) 344-6050,BREW,Brewpub,www.steelheadbrewery.com,37.5799472,-122.3462964
900142776,Steens Mountain Brewing Company,150 W Washington St,Burns,OR,97720,United States,(541) 589-1159,NHQ,Micro,www.facebook.com/Steens-Mountain-Brewing-Company-443737905738875,43.5891196,-119.0560544
900141784,Steinhardt Brewing Company,PO Box 9,Braddock Heights,MD,21714-0009,United States,,NHQ,Micro,www.steinhardtbrewing.com,39.4187127,-77.5035980
900020657,Sterling Beer Co.,3214 Preston Hwy,Louisville,KY,40213-1330,United States,,HQ,Contract,www.sterlingbeer.com,38.2018800,-85.7346490
900140628,Sterling Pig Brewery,609 West State St.,Media,PA,19063-2641,United States,(484) 444-2526,HQ,Brewpub,www.sterlingpigbrewery.com,39.9181349,-75.3979361
900093068,Stesti Brewing Company,1314 FM 2915,Lovelady,TX,75851,United States,409-771 7462,HQ,Micro,,31.0801698,-95.5548709
900018925,Steuben Brewing Company,10286 Judson Rd,Hammondsport,NY,14840-9668,United States,(607) 279-8874,HQ,Micro,,42.5008275,-77.1879403
000134759,Stevens Point Brewery,2617 Water St,Stevens Point,WI,54481-5248,United States,(715) 344-9310,HQ,Regional,www.pointbeer.com,44.5104000,-89.5734000
000134760,Stewart's Brewing Co,219 Governors Pl,Bear,DE,19701-3026,United States,(302) 836-2739,HQ,Brewpub,www.stewartsbrewingcompany.com,39.6350531,-75.6613513
900116749,Stewbum & Stonewall Brewing Co.,46-174 Kahuhipa St Ste E,Kaneohe,HI,96744-3825,United States,,HQ,Micro,,21.4160282,-157.8051949
900147804,Stickman Brews,326 N Lewis Rd #240,Royersford,PA,19468-1509,United States,,HQ,Brewpub,www.stickmanbrews.com,40.1958544,-75.5339929
900008581,Stickmen Brewery,40 N State St,Lake Oswego,OR,97034-3926,United States,(503) 344-4449,HQ,Brewpub,www.stickmenbeer.com,45.4161806,-122.6639275
900099280,Still HIll Brewery LLC,"1275 Cromwell Ave, Building C, Unit 0",Rocky Hill,CT,06067,United States,(860) 436-6368,HQ,Micro,www.stillhillbrewery.com,41.6357283,-72.6767739
900159373,Still River Brewery,PO Box 157,Still River,MA,01467-0157,United States,(978) 415-9463,NHQ,Micro,,42.4917585,-71.6175677
900010056,Stillmank Brewing Company,215 N Henry St,Green Bay,WI,54302-2613,United States,,HQ,Micro,www.stillmankbrewing.com,44.5045515,-87.9783765
000206173,Stillwater Artisanal Ales,720 S Conkling St,Baltimore,MD,21224-4301,United States,(443) 668-5255,NHQ,Contract,,39.2840840,-76.5672860
900118562,Stilt House Brewery,625 US 19 Alt,Palm Harbor,FL,34683,United States,(813) 891-1693,NHQ,Micro,www.stilthousebrewery.com,28.0736313,-82.7672046
000146717,Stockholms Vardshus,306 W State St,Geneva,IL,60134-2103,United States,(630) 208-1400,HQ,Brewpub,www.stockholmsbrewpub.com,41.8877604,-88.3083238
900097527,Stockyards Brewing Company,"1600 Genessee St, Suite 100",Kansas City,MO,64102,United States,,HQ,Brewpub,,39.0945888,-94.6052534
900164854,Stoic Brewing,667 robinett rd,waxahachie,TX,75165,United States,(512) 888-4843,NHQ,Contract,stoicbrewing.com,32.4499629,-96.8128920
000134762,Stone Brewing Co,1999 Citracado Pkwy,Escondido,CA,92029-4158,United States,(760) 471-4999,HQ,Regional,www.stonebrewing.com,33.1160146,-117.1198876
900068456,Stone Brewing World Bistro & Gardens- Liberty Station,2816 Historic Decatur Rd Ste 116,San Diego,CA,92106-6164,United States,(619) 269-2200,BREW,Brewpub,www.stonelibertystation.com,32.7405045,-117.2116633
000157589,Stone Cellar Brewpub / Stone Arch Brewery,1004 S Olde Oneida St Uppr,Appleton,WI,54915-1753,United States,(920) 731-3322,HQ,Brewpub,www.stonecellarbrewpub.com,44.2619309,-88.4153847
900140033,Stone Church Brewing,2785 Cabot Dr. Ste 160,Corona,CA,92883-7388,United States,(951) 433-0121,HQ,Micro,www.stonechurchbrewing.com,33.8128868,-117.5082343
900120408,Stone Church Pizza & Brewpub,600 S. Hermitage Rd,Hermitage,PA,16148-3629,United States,(724) 418-2531,HQ,Brewpub,www.stonechurchbrewpub.com,41.2255206,-80.4519305
900103922,Stone Corral Brewing Co,83-1 Huntington Rd,Richmond,VT,05477,United States,(802) 434-5787,HQ,Micro,stonecorral.com,44.3989055,-73.0015070
900019627,Stoneface Brewing Co,436 Shattuck Way Ste 6,Newington,NH,03801-7838,United States,,HQ,Micro,www.stonefacebrewing.com,43.1158342,-70.8196878
900159378,Stoneman Brewery,20 Stetson Bros Rd,Colrain,MA,01340,United States,(413) 624-5195,NHQ,Micro,,42.7062350,-72.7805510
900101599,Stones Throw Brewery,1009 Larrabee Ave,Bellingham,WA,98225-7338,United States,(360) 362 5058,HQ,Micro,www.stonesthrowbrewco.com,48.7187544,-122.5039193
900066620,Stone's Throw Brewing,402 E 9th St,Little Rock,AR,72202-3914,United States,(501) 244-9154,HQ,Micro,www.stonesthrowbeer.com,34.7398780,-92.2680300
900127761,Stoneyard Brewing Company,1 Main St,Brockport,NY,14420,United States,(585) 637-3390,NHQ,Brewpub,www.stoneyardbrewingcompany.com,43.2163770,-77.9379550
900117723,StoneyHead Brewing LLC,5301 Longley Ln Ste 84C,Reno,NV,89511-1873,United States,(775) 829-2337,HQ,Micro,www.stoneyheadbrewing.com,39.4728913,-119.7669840
900067201,Stony Creek Brewery,5 Indian Neck Avenue,Branford,CT,06405-4615,United States,,HQ,Micro,www.stonycreekbeer.com,41.2738407,-72.8113281
900084354,Storm Peak Brewing Company,1744 Lincoln Ave Unit 3,Steamboat Springs,CO,80487-5045,United States,(970) 879-1999,HQ,Micro,www.stormpeakbrewing.com,40.4972247,-106.8530204
900110238,StormBreaker Brewing,832 NE Beech St,Portland,OR,97227,United States,(971) 703-4516,HQ,Brewpub,www.stormbreakerbrewing.com,45.5494300,-122.6751560
900058908,Stormcloud Brewing Company,303 Main St,Frankfort,MI,49635-9047,United States,(231) 651-9080,HQ,Brewpub,www.stormcloudbrewing.com,44.6325734,-86.2413752
900117611,Storybook Brewing,3121 N El Paso St Ste A,Colorado Springs,CO,80907-5469,United States,(719) 633-6266,NHQ,Micro,www.storybookbrewing.com,38.8779634,-104.8127861
000134768,Stoudts Brewing Co,PO Box 880,Adamstown,PA,19501-0880,United States,(717) 484-4386,HQ,Micro,www.stoudtsbeer.com,40.2412035,-76.0563303
900063709,Stoup Brewing,1108 NW 52nd St,Seattle,WA,98107-5129,United States,(206) 457-5524,HQ,Micro,www.stoupbrewing.com,47.6666529,-122.3712020
900177743,"Stout Brewing Company, LLC",,,WA,,United States,,NHQ,,placeholder,0.0000000,0.0000000
900014632,Stouthearted Brewing,2079 E Shore Dr,Lansing,NY,14882-9001,United States,(607) 533-3535,NHQ,Micro,www.roguesharbor.com,42.5377860,-76.5055833
000191158,Straight to Ale,3200 Leeman Ferry Rd SW,Huntsville,AL,35801-5332,United States,(256) 603-9096,HQ,Micro,www.straighttoale.com,34.6948459,-86.5935757
000191707,Strand Brewing Co,2352 Telo Ave,Torrance,CA,90505,United States,,NHQ,Micro,www.strandbrewing.com,33.8124929,-118.3381510
000195903,Strange Craft Beer Co,1330 Zuni St Ste M,Denver,CO,80204-2328,United States,(720) 985-2337,HQ,Micro,www.strangecraft.com,39.7373466,-105.0152334
900173578,Strange Land Brewery,,,CO,,United States,,NHQ,,placeholder,0.0000000,0.0000000
900052100,Strangeways Brewing,2277 Dabney Rd Ste A,Richmond,VA,23230-3335,United States,(804) 303-4336,HQ,Micro,http://strangewaysbrewing.com/,37.5864490,-77.4831720
900154950,Strap Tank Brewing Co.,569 South 1750 West,Springville,UT,84663,United States,(385) 325-0262,HQ,Brewpub,under construction,40.1597160,-111.6424444
000134770,Straub Brewery,303 Sorg St,Saint Marys,PA,15857-1592,United States,(814) 834-2875,HQ,Regional,www.straubbeer.com,41.4276200,-78.5529150
900037245,Strawn Brewing Co,27 Word St,Fairburn,GA,30213-1545,United States,(404) 702-8502,NHQ,Micro,www.strawnbrewing.com,33.5608855,-84.5845852
000206298,Strike Brewing Co,2099 S 10th St Unit 30,San Jose,CA,95112-4116,United States,(650) 714-6983,HQ,Micro,www.strikebrewingco.com,37.3106404,-121.8577563
900094872,Strong Arm Brewing Co,14037 SE 192nd St,Renton,WA,98058-9408,United States,(425) 275-7413,NHQ,Micro,www.strongarmbrewing.com,47.4299830,-122.1521490
900098126,Strong Brewing,7 Rope Ferry Rd,Sedgwick,ME,04676,United States,(207) 359-8722,HQ,Micro,strongbrewing.com/,44.3811697,-68.6660998
900020146,Strong Rope Brewery,574A President St,Brooklyn,NY,11215-1019,United States,(585) 703-3010,HQ,Micro,www.strongropebrewery.com,40.6768103,-73.9841383
900164572,Structures Brewing,1420 N. State St.,Bellingham,WA,98225-4513,United States,,NHQ,Micro,www.structuresbrewing.com,48.7499457,-122.4743619
900130723,Stubborn Beauty Brewing,180 Johnson St.,Middletown,CT,06457-2247,United States,,NHQ,Micro,www.stubbornbeauty.com,41.5723793,-72.6586305
900148272,Studio Brew,221 Moore Street,Bristol,VA,24201-4311,United States,(423) 360-2966,BREW,Brewpub,www.studiobrew.beer,36.5977447,-82.1825659
900007163,Studio Brew,5074 Lake Forest Dr,Kingsport,TN,37663-3714,United States,(423) 360-2966,HQ,Micro,www.studiobrew.beer,36.4728251,-82.4641915
900033839,Stumblefoot Brewing,1784 La Costa Meadows Dr Ste 103,San Marcos,CA,92078-5174,United States,,NHQ,Micro,www.stumblefoot.com,33.1049415,-117.2193149
900163028,Stumptown Ales,390 William Avenue,Davis,WV,26260,United States,(304) 259-5570,HQ,Micro,www.stumptownales.com,39.1289062,-79.4647540
000158766,Stumptown Brewery,15045 River Rd,Guerneville,CA,95446-8043,United States,(707) 869-0705,HQ,Brewpub,,38.5137860,-122.9834179
900052567,Sub Noir Brewing Company,2039 Progress Ct,Raleigh,NC,27608-2761,United States,(919) 480-2337,NHQ,Micro,www.subnoir.net,35.8087147,-78.6234312
000187532,Suds Brothers Brewing Co,127 East Aspen,Fruita,CO,81521,United States,(970) 858-9400,HQ,Brewpub,sudbrothers2fruita.com,39.1591641,-108.7326781
900013600,Suds Brothers Brewing Co #2,127 E Aspen Ave,Fruita,CO,81521-2543,United States,(970) 858-1571,BREW,Brewpub,www.sudsbrothersbrewery.com,39.1591590,-108.7326780
000134773,Sudwerk Brewing Co,2001 2nd St,Davis,CA,95618-5474,United States,(530) 758-8700,HQ,Micro,www.sudwerkbrew.com,38.5470952,-121.7253708
900143640,Sufferfest Beer Company,2147 Greenwich Street,San Francisco,CA,94123-3404,United States,,HQ,Contract,www.sufferfestbrewing.com,37.7988831,-122.4349832
900091690,Sugar Creek Brewing Co.,215 Southside Dr,Charlotte,NC,28217-1727,United States,(704) 469-6349,HQ,Micro,www.sugarcreekbrewing.com,35.1855480,-80.8809450
900110324,Sugar Ridge Brewery,109 S. Main St.,Bowling Green,OH,43402-9257,United States,(419) 367-3851,HQ,Brewpub,www.sugarridgebrewery.net,41.3746423,-83.6504174
000133609,Sullivans Black Forest Brewhaus and Grill,281 Heinlein Strasse,Frankenmuth,MI,48734-1941,United States,(989) 652-6060,NHQ,Brewpub,www.blackforestbrewhaus.net,43.3148766,-83.7336718
900116532,Sumerian Brewing Company,15510 Woodinville Redmond Rd NE Bldg E,Woodinville,WA,98072-6979,United States,(425) 486-5330,HQ,Micro,www.sumerianbrewingco.com,47.7401758,-122.1550783
000134775,Summit Brewing Co,910 Montreal Cir,Saint Paul,MN,55102-4246,United States,(651) 265-7800,HQ,Regional,www.summitbrewing.com,44.9140544,-93.1395587
900136878,Summit City Brewerks,1501 East Berry,Fort Wayne,IN,46803-1019,United States,(260) 420-0222,NHQ,Brewpub,www.summitcitybrewerks.com,41.0813620,-85.1177955
900174682,Sun Brewing Co.,101 Canutillo La Union Ave,Canutillo,TX,79835,United States,(915) 433-3048,HQ,Brewpub,sunbrewingco.com,31.9152029,-106.6033941
000193731,Sun King Brewing Co,135 N College Ave,Indianapolis,IN,46202-3801,United States,(317) 602-3702,HQ,Regional,www.sunkingbrewing.com,39.7690233,-86.1446207
900175875,Sun King Rumpus Room,7848 E. 96th St.,Fishers,IN,46037-9629,United States,(317) 436-1926,BREW,Micro,,39.9282393,-86.0245210
000173559,Sun Up Brewing Co.,322 E Camelback Rd,Phoenix,AZ,85012-1614,United States,(602) 670-8924,HQ,Brewpub,sunup.beer,33.5094995,-112.0687616
000134777,Sun Valley Brewing Co,202 N Main St,Hailey,ID,83333-8413,United States,(208) 788-5777,NHQ,Brewpub,,43.5211753,-114.3165360
900155055,Sunday River Brewing Company,29 Sunday River Rd,Bethel,ME,04217-4623,United States,(207) 824-4253,HQ,Brewpub,www.sundayriverbrewingcompany.com,44.4483452,-70.8095407
900061742,Sundowner Brewing Co.,30961 Agoura Rd Ste 321,Westlake Village,CA,91361-5686,United States,(818) 597-9463,HQ,Micro,www.malibusundowner.com,34.1455738,-118.7959554
900045236,Sunken City Brewing Co,40 Brewery Dr,Hardy,VA,24101-1100,United States,(540) 420-0476,NHQ,Micro,www.sunkencitybeer.com,36.9383387,-76.5778516
900044448,Sunriver Brewing,PO Box 3340,Sunriver,OR,97707-0340,United States,,HQ,Micro,,43.8840067,-121.4386404
900130541,Superior Bathhouse Brewery & Distillery,329 Central Ave,Hot Springs National Park,AR,71901-3525,United States,(501) 624-2337,NHQ,Brewpub,www.superiorbathhouse.com,34.5149006,-93.0533625
000210940,Surf Brewery,4561 Market St Ste A,Ventura,CA,93003-6483,United States,(805) 644-2739,HQ,Micro,www.surfbrewery.com,34.2577720,-119.2311160
000159768,Surly Brewing Company,4811 Dusharme Dr,Brooklyn Ctr,MN,55429-3940,United States,(763) 535-3330,HQ,Regional,www.surlybrewing.com,45.0429415,-93.3244936
000187659,Susquehanna Brewing Co,635 S Main St,Pittston,PA,18640-3215,United States,(570) 654-3557,HQ,Micro,www.sbcbeer.com,41.3047806,-75.8036111
000186469,Sutter Buttes Brewing,421 Center St,Yuba City,CA,95991-4505,United States,(530) 790-7999,HQ,Brewpub,www.sutterbuttesbrewing.com,39.1373135,-121.6151524
900089588,Swamp Cabbage Brewing Company,921 Brookwood Dr,Columbia,SC,29201,United States,(803) 252-0250,NHQ,Micro,www.swampcabbagebrewing.com,33.9711939,-81.0285789
000183224,Swamp Head Brewery,3650 SW 42nd Ave,Gainesville,FL,32608,United States,(352) 505-3035,HQ,Micro,www.swamphead.com,29.6136565,-82.3763238
900089028,Swamp Rabbit Brewery and Taproom,26 S Main St,Travelers Rest,SC,29690-1810,United States,(864) 610-2424,HQ,Micro,www.theswamprabbitbrewery.com,34.9670526,-82.4426219
000134780,Swashbuckler Brewing Co,2775 Lebanon Rd,Manheim,PA,17545-8711,United States,(717) 665-7021,HQ,Micro,www.parenfaire.com,40.2270753,-76.4307960
900013875,Sweet Mullets Brewing Co,N58 W39800 Industrial Rd Ste D,Oconomowoc,WI,53066,United States,(262) 456-2843,HQ,Brewpub,www.sweetmulletsbrewing.com,43.1255255,-88.5366706
900108396,Sweet Taters Brewing,1121 Falls Rd.,Rocky Mount,NC,27804,United States,(252) 220-5355,HQ,Brewpub,www.sweettaters.com,35.9588940,-77.8008890
900165505,Sweeten Creek Brewing,1127 Sweeten Creek Rd.,Asheville,NC,28803-1728,United States,(828) 575-2785,NHQ,Brewpub,www.sweetencreekbrewing.com,35.5431070,-82.5222160
000134781,SweetWater Brewing Co,195 Ottley Dr NE,Atlanta,GA,30324-3924,United States,(404) 691-2537,HQ,Regional,www.sweetwaterbrew.com,33.8081020,-84.3811900
900110486,Swing Tree Brewing Company,300 E Hersey St Ste 7,Ashland,OR,97520-6200,United States,(541) 591-8584,NHQ,Brewpub,www.swingtreebrewing.com,42.2003855,-122.7067473
900164580,Swinnerton Brewery,1809 8th St,Marysville,WA,98270-4610,United States,(425) 387-7045,NHQ,Micro,www.swinnertonbrewery.com,48.0556490,-122.1707500
000164818,Switchback Brewing Co,PO Box 4210,Burlington,VT,05406-4210,United States,(802) 651-4114,HQ,Regional,www.switchbackvt.com,44.4758825,-73.2120720
900164427,Swover Creek Farm Brewery,4176 Swover Creek,Edinburg,VA,22824,United States,(540) 984-8973,HQ,Brewpub,,38.8416420,-78.6527059
900048482,Sycamore Brewing,2161 Hawkins St,Charlotte,NC,28203-5395,United States,(704) 910-3821,HQ,Micro,www.sycamorebrew.com,35.2087210,-80.8627530
000134784,Syracuse Suds Factory,320 S Clinton St,Syracuse,NY,13202-1220,United States,(315) 471-2253,NHQ,Brewpub,www.sudsfactory.com,43.0481019,-76.1538678
900102249,T.W. Pitchers Brewing Co,1329 17th Ave,San Francisco,CA,94122,United States,,HQ,Contract,www.twpitchers.com,37.7630515,-122.4749761
900065968,Tacoma Brewing Co.,625 St Helens Ave,Tacoma,WA,98402-2304,United States,(253) 242-3370,NHQ,Micro,www.tacomabrewing.com,47.2578578,-122.4424719
900100706,Taft's Ale House,1429 Race St,Cincinnati,OH,45202,United States,,HQ,Brewpub,www.taftsalehouse.com,39.1113540,-84.5175200
900045048,Tahoe Mountain Brewing Company,475 N. Lake Blvd,Tahoe City,CA,96145,United States,(530) 581-4677,NHQ,Brewpub,www.tahoebrewing.com,39.1705266,-120.1416996
900045049,Tahoe Mountain Brewing Company,10990 Industrial Way,Truckee,CA,96161-0277,United States,,NBREW,Micro,http://tahoebrewing.com/,39.3384156,-120.1800942
000134786,Tahquamenon Falls Brewery and Pub,M-123 Upper Falls Dr,Paradise,MI,49768,United States,(906) 492-3300,NHQ,Brewpub,www.tahquamenonfallsbrewery.com,46.6273998,-85.0373851
000177415,"Tailgate Beer, LLC",7300 Charlotte Pike,Nashville,TN,37209-5012,United States,(615) 457-1424,HQ,Brewpub,www.tailgatebeer.com,36.1199990,-86.9198250
900110729,Take 16 Brewing Company,509 E Main St,Luverne,MN,56156-1905,United States,(855) 582-5316,HQ,Micro,www.take16beer.com,43.6541676,-96.2037831
900132613,Talisman Brewing Company,1258 Gibson Ave,Ogden,UT,84404-5541,United States,(801) 791-3322,HQ,Micro,www.talismanbrewingco.com,41.2434611,-111.9845551
900013282,Tall Tales Brewing Co. LLC,6929 Heron Grove Ct,Parsonsburg,MD,21849-2155,United States,(410) 543-2739,NHQ,Brewpub,www.talltalesbrew.com,38.3818596,-75.4702920
000176644,Tallgrass Brewing Co,5960 Dry Hop Circle,Manhattan,KS,66503,United States,(785) 537-1131,HQ,Regional,www.tallgrassbeer.com,39.1836082,-96.5716694
900137335,Tallgrass Taphouse Co,320 Poyntz Ave,Manhattan,KS,66502-6038,United States,(785) 320-2933,BREW,Brewpub,www.tallgrasstaphouse.com,39.1796890,-96.5613110
000177520,Tamarack Brewing Co,105 Blacktail Rd # 2,Lakeside,MT,59922-9628,United States,(406) 844-0244,HQ,Micro,www.tamarackbrewing.com,48.0161632,-114.2253619
000134787,Tampa Bay Brewing Co,1600 E 8th Ave Ste A123,Tampa,FL,33605-3760,United States,(813) 247-1422,HQ,Brewpub,www.tampabaybrewingcompany.com,27.9606550,-82.4416279
900142476,Tampa Bay Brewing Co,13937 Monroe's Business Park,Tampa,FL,33635-6309,United States,(813) 247-1422,BREW,Brewpub,,28.0381570,-82.6479389
900106773,Tandem Brewing Co,298 S Oregon St,Ontario,OR,97914-2810,United States,(541) 889-4166,NHQ,Brewpub,www.tandembrewing.com,44.0240680,-116.9633910
900093434,Tangled Roots Brewing Company,812 Lasale Street,Ottawa,IL,61350-2066,United States,(815) 324-9549,HQ,Brewpub,www.tangledrootsbrewingco.com,41.3480626,-88.8426511
000202857,Tanner Jacks,2796 S Halcyon Rd,Arroyo Grande,CA,93420-6514,United States,(805) 473-8485,NHQ,Brewpub,,35.0805490,-120.5862348
900028963,Taos Ale House,401 Paseo del Pueblo Norte,Taos,NM,87571-5907,United States,(575) 758-5522,NHQ,Brewpub,www.taosalehouse.com,36.4122573,-105.5685537
000203359,Taos Mesa Brewing Co,20 ABC Mesa Road,El Prado,NM,87529,United States,(575) 779-0449,HQ,Brewpub,www.taosmesabrewing.com,36.4657156,-105.6614278
900126794,Tap and Screw Brewery,5060 Crookshank Rd.,Cincinnati,OH,45238-3302,United States,(513) 451-1763,NHQ,Brewpub,www.tapandscrew.com,39.1281581,-84.6077061
000203680,Tap It Brewing Co,675 Clarion Ct Ste 1,San Luis Obispo,CA,93401-8178,United States,,HQ,Proprietor,,35.2440964,-120.6459498
900064677,Tapistry Brewing Company,4236 Lake St,Bridgman,MI,49106-9109,United States,,HQ,Micro,www.tapistrybrewing.com,41.9426630,-86.5559959
900171779,Taps,"95-1830 Meheula Parkway, Suite C-6",Mililani,HI,96789,United States,(808) 626-8277,HQ,Brewpub,www.tapsandappsbrewpub.com,21.4670904,-158.0017222
000134789,Taps Fish House and Brewery - Brea,101 E Imperial Hwy,Brea,CA,92821-4924,United States,(714) 257-0101,HQ,Brewpub,www.tapsbrea.com,33.9165735,-117.9002048
000189385,Taps Fish House and Brewery - Corona,2745 Lakeshore Dr,Corona,CA,92883-7367,United States,(951) 277-5800,BREW,Brewpub,,33.8141640,-117.5083890
900171605,Tarboro Brewing Company,526 N. Main Street,Tarboro,NC,27886,United States,(252) 885-6278,HQ,Micro,www.tarborobrewingcompany.com,35.8989070,-77.5360690
900176957,Tarla Mediterranean Bar and Grill,1480 First St,Napa,CA,94558,United States,(707) 255-5599,NHQ,Brewpub,www.tarlagrill.com,38.2973345,-122.2895309
900176317,Tata Beverages Company Limited,,,CA,,United States,,NHQ,,placeholder,0.0000000,0.0000000
900075653,Tatamagouche Brewing Company,,Tatamagouche,NS,,United States,,NHQ,,,45.7092048,-63.2941871
900135463,Tattered Flag Brewery & Still Works,1 S Union St,Middletown,PA,17057,United States,,HQ,Brewpub,www.tatteredflagbsw.com,40.1949910,-76.7316470
900174414,Tavern Brewery,,,PA,,United States,,NHQ,,placeholder,0.0000000,0.0000000
900109530,Taxman Brewing Co,13 S Baldwin St,Bargersville,IN,46106-9089,United States,(317) 458-0210,HQ,Brewpub,www.taxmanbrewing.com,39.5209590,-86.1670060
900171472,Taybeh brewing company,,,IN,,United States,,NHQ,,,0.0000000,0.0000000
900113706,Tecumseh Brewing Company,128 W Chicago Blvd,Tecumseh,MI,49286-1553,United States,(517) 815-1726,HQ,Brewpub,www.tecumsehbrewingco.com,42.0039939,-83.9457829
900177310,Tek Mountain Brewing,,,MI,,United States,,NHQ,,placeholder,0.0000000,0.0000000
000159313,Telegraph Brewing Co,418 N Salsipuedes St,Santa Barbara,CA,93103-3127,United States,(805) 963-5018,HQ,Micro,www.telegraphbrewing.com,34.4229030,-119.6876890
900003330,Telluride Brewing Co,PO Box 4224,Telluride,CO,81435-4224,United States,(970) 728-5094,HQ,Micro,www.telluridebrewingco.com,37.9374939,-107.8122852
900108447,Temblor Brewing Company,3200 Buck Owens Blvd.,Bakersfield,CA,93308-6322,United States,,HQ,Brewpub,www.temblorbrewing.com,35.3886343,-119.0414763
900093373,Temescal Brewing,4115 Telegraph Ave.,Oakland,CA,94609-2405,United States,,HQ,Micro,www.temescalbrewing.com,37.8303560,-122.2644910
900016838,"Temperance Beer Company, LLC",2000 Dempster St,Evanston,IL,60202-1017,United States,(847) 864-1000,HQ,Micro,www.temperancebeer.com,42.0407988,-87.7017159
900126796,Temperance Row Brewing and Uptown Deli,41 N State St,Westerville,OH,43081,United States,(614) 891-2337,NHQ,Brewpub,www.uptowndeliandbrew.com,40.1270058,-82.9320095
900125400,Templar Brewing,331 Belle Street,Alton,IL,62002-6116,United States,,NHQ,Micro,www.templarbrewing.com,38.8917649,-90.1874786
900130757,Ten 10 Brewing Co,1010 Virginia Dr,Orlando,FL,32803-2532,United States,(407) 930-8993,HQ,Micro,www.ten10brewingcompany.com,28.5636980,-81.3659670
900049602,Ten Fifty Five Brewing,3810 E 44th St Ste 315,Tucson,AZ,85713-5474,United States,(520) 461-8073,HQ,Micro,www.1055brewing.com,32.1852612,-110.9111888
900166864,Ten Mile Creek Brewery,,Helena,MT,59601,United States,(406) 502-1382,NHQ,Micro,www.tenmilecreekbrewing.com,46.5883707,-112.0245054
900037090,Ten Ninety Brewing Co,1025 Waukegan Rd,Glenview,IL,60025-3034,United States,(224) 432-5472,HQ,Micro,www.ten-ninety.com,42.0731168,-87.7987705
900094816,Ten Pin Brewing Co,1165 N Stratford Rd,Moses Lake,WA,98837-1514,United States,(509) 765-1265,HQ,Brewpub,www.tenpinbrewing.com,47.1451470,-119.2777193
